Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-104.8536,-67.5632,-183.8080,-96.8622,-153.8734,-123.5037,-233.7826,-173.5266,-210.0355,-211.7278,-174.8496,-22.2364,-197.9909,-67.6847,-175.8699,-80.2419,-79.2376,-163.5421,-140.8881
208.5936,253.1782,112.5691,91.9619,151.2411,97.6608,97.3443,32.5164,112.3516,37.9241,-84.5450,238.3524,-45.7680,159.3668,93.9939,139.6490,261.7490,-1.6440,300.8396
221.6524,449.8987,177.4637,147.4861,244.5371,109.2075,383.8094,139.3871,336.7223,233.2381,-120.1047,379.7264,-27.1538,259.6514,213.6362,241.5613,280.5191,1.7290,494.5865
20.3521,439.2513,91.6022,88.4109,196.6851,-24.4917,483.2213,177.8036,369.1405,349.9964,-157.8312,340.8374,-47.4885,247.4850,168.0347,234.1864,102.6516,-60.9712,497.3253
-40.6853,364.4120,121.0573,69.8363,238.1461,-4.4514,507.1821,287.4475,357.5339,429.5116,-119.0768,314.2589,15.5964,271.4121,169.7757,261.9790,83.9787,-11.0204,539.4892
18.1916,310.4628,204.4865,98.3886,297.5852,117.0809,478.2472,342.6156,351.7644,403.3008,-86.3364,351.8896,74.6839,318.0891,216.3840,294.1488,154.6205,90.0863,539.5151
6.4339,294.0779,200.0051,103.5989,287.0767,134.8560,386.7756,258.6815,336.4076,319.4171,-71.2837,349.0185,67.1027,303.3537,226.2727,270.0036,128.7822,137.6006,485.1865
-34.4088,291.1571,159.4406,78.8279,295.8092,108.3677,364.8804,226.6174,346.8423,349.7699,-11.1030,298.4955,80.2262,242.8438,250.4178,250.3731,77.2809,163.5661,532.3023
-5.2972,228.7034,136.0957,43.3321,319.1090,133.5786,431.6013,315.5965,356.0179,470.7471,60.2494,253.4644,150.8536,201.1729,284.9458,256.7769,66.4377,189.5010,582.2145
72.7934,148.9464,136.1458,37.9315,289.5178,159.3867,418.5607,355.7316,308.9909,509.2342,95.6346,228.0621,211.3494,219.6211,274.1780,265.7287,74.5953,204.4626,466.3492
