Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-56.5770,-52.1817,-103.5991,-16.2940,-14.2536,37.1527,-11.2962,-28.0985,24.3552,40.4942,-47.0701,-107.7999,-8.4527,104.6462,-32.5361,-9.1139,-44.2932,28.5359,-45.9144
-131.2056,-129.5742,-169.2924,-81.1897,-68.0408,-18.3115,-7.2000,-44.9846,183.2200,95.4981,-120.6712,-120.9903,-35.2152,71.0191,-53.7761,-68.2870,-109.0424,-20.0404,-51.2047
-247.1769,-196.4068,-212.8389,-196.3129,-155.7073,-87.2846,6.0450,-82.1983,178.5653,4.9144,-214.8805,-185.6484,-40.3417,47.3574,-62.4350,-112.6061,-180.6634,-102.4159,-75.0286
-257.8266,-398.3800,-190.1414,-280.2916,-148.7002,-142.1423,-82.8662,-196.9347,15.8810,-136.9548,-200.6380,-218.2434,-17.3725,42.1293,-77.6729,-96.2838,-184.8658,-172.4279,-205.0865
-151.9273,-392.8843,-125.0739,-227.3236,-149.4462,-124.2982,-240.5993,-260.4586,-76.3527,-129.0305,-70.2394,-147.3599,3.6029,70.2157,-82.2110,-50.6022,-126.6012,-156.7591,-331.8829
-305.6212,-402.7738,-163.9608,-226.3987,-246.0646,-167.2845,-332.1471,-323.8235,-26.3109,-145.9926,-124.2838,-178.8460,-45.7730,61.9382,-87.1642,-118.5796,-126.5047,-215.8105,-372.4836
-582.4051,-724.9539,-254.6822,-330.9658,-231.8255,-278.9212,-320.3327,-425.7230,36.4524,-290.9302,-333.2159,-322.5907,-115.7843,9.0719,-102.8640,-233.3132,-163.4300,-345.7809,-376.4416
-204.7433,-393.1844,-116.3030,-186.0756,-85.1307,-161.0965,-240.9511,-272.6272,50.5921,-208.1035,-215.9418,-189.5579,-53.2598,22.7079,-85.2802,-134.9363,-63.2110,-207.2195,-315.1350
716.0484,794.3581,209.2010,226.3427,6.6612,187.2918,-131.8143,162.0035,68.0097,188.0405,211.1084,230.4809,120.7811,105.4322,-37.1731,134.2766,142.3998,174.4476,-141.6988
1144.8715,1251.2343,362.5365,429.0984,87.0136,364.9996,-66.9795,403.6764,90.0882,424.5643,409.6544,440.4991,217.6107,147.5760,-22.5428,274.8572,241.2643,330.7416,8.7649
933.1378,806.2740,303.5832,335.8750,130.4759,284.7062,-107.8658,293.5142,59.5976,303.1694,337.2098,342.8971,187.3342,137.3034,-44.2068,236.5278,225.6867,177.5100,-1.2161
799.5501,799.2543,273.1715,285.7097,2.3954,210.1310,-205.5870,141.3734,-11.1240,119.2243,346.4000,296.6030,138.0582,121.1800,-66.3464,168.9365,245.4736,64.4151,-81.5334
837.4360,897.8189,294.3999,305.9989,-28.1683,197.0939,-242.8101,67.5623,-36.4202,30.8094,384.9333,345.3307,130.2337,101.3621,-79.7295,103.6507,297.4282,98.5090,-76.8096
730.5729,437.9266,275.0876,235.6921,158.4683,157.8613,-178.1127,10.7008,21.7309,-10.2765,277.3642,284.9074,156.6199,84.9010,-58.2009,42.0742,286.3611,114.3989,-10.7369
607.7500,347.0589,246.2525,150.4703,133.8171,124.5517,-105.9317,11.7867,102.5983,22.4813,199.8068,171.3410,184.9886,65.2469,-5.0742,29.0435,222.6387,58.4743,-9.9833
584.6324,583.5711,204.4365,121.9083,-38.9591,100.4979,-109.4183,31.0152,116.0333,88.1602,259.2765,141.0105,157.4943,22.5391,2.6319,27.2061,176.3395,6.4568,-65.8042
490.0558,255.5301,117.1386,86.5131,53.4039,49.5164,-118.0407,-8.1815,43.7150,64.5991,279.9319,151.4054,85.5580,12.8817,-37.7345,0.9637,169.3185,13.8700,-60.6208
355.6931,214.2716,67.1756,62.9003,63.7707,32.7483,-63.7044,-19.5132,-24.4695,6.2245,205.5151,163.3783,65.7029,77.6697,-34.2530,4.1736,165.0983,59.6643,-13.8385
302.5750,655.2722,94.5727,84.5640,-130.9358,94.2672,-29.9637,18.1316,0.3352,28.2260,149.1763,194.3903,115.6002,160.1380,10.6828,42.0507,133.1161,97.5641,-33.5525
256.7372,95.8191,114.3576,105.7424,114.6629,193.5920,-53.9235,12.7852,61.0174,75.9724,126.9687,199.9277,145.4940,237.8134,18.4609,61.2109,114.0063,150.2473,-62.6110
207.5133,-303.6205,86.6028,104.9405,311.1083,249.6893,-37.9231,-2.4003,41.6362,59.7830,75.6708,143.0340,100.3901,270.7757,-11.6777,42.2840,127.2520,186.9070,-17.0917
187.8027,1487.5325,19.2759,38.1125,-575.7133,126.0417,7.2175,-22.3473,-25.6654,-13.6194,-17.8085,59.1042,-0.9207,99.7375,-46.7171,-36.6421,71.9951,51.3909,-17.8744
101.1122,2886.1467,-87.9352,-127.8922,-1438.2837,-158.5910,-24.2298,-140.3068,-34.5187,-97.2446,-105.5623,-13.6702,-105.9601,-233.7043,-74.7381,-147.8380,-90.5013,-192.4662,-120.8439
-12.9765,1254.6875,-161.3443,-245.7333,-802.7831,-305.5251,-78.8353,-240.5178,-9.3347,-119.5786,-133.8241,-56.9315,-150.1975,-391.8846,-58.3352,-159.9881,-204.5229,-232.9859,-141.7131
-7.3593,-560.5386,-125.1142,-203.6618,177.8176,-196.2523,-53.5263,-172.4366,-16.4640,-51.5815,-119.1787,-60.2318,-118.9576,-280.4174,3.9503,-55.4492,-169.5343,-69.5742,-29.7838
45.0215,-163.8396,-35.7768,-138.8076,135.0999,-89.7897,-2.4164,-93.9970,-13.3087,4.7884,-96.4252,-27.1659,-63.9150,-170.0269,46.9724,2.7768,-94.9312,-3.1623,34.1450
50.7657,313.7083,16.9652,-137.3076,-90.4134,-100.2705,11.1631,-123.4405,32.2619,-37.7609,-43.7135,26.5603,-24.3697,-171.0379,61.8474,-46.8732,-78.3161,-56.7887,13.3793
68.5601,-187.4289,14.1323,-116.7641,138.1882,-76.6343,13.3250,-116.5962,63.8311,-106.6061,-1.4181,64.2784,-8.8077,-164.2163,82.5072,-102.0265,-76.7992,-59.5446,18.6762
