Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-25.4964,-292.1074,-49.5778,-531.0806,-93.5585,-494.4887,-6.2365,-216.2134,96.2855,-241.7298,-16.0440,-293.4363,38.6799,-248.6709,85.9280,-140.1449,819.6669,-298.7643,-11.4101
48.9645,-263.5841,-34.7486,-482.2276,-61.5711,-451.2723,0.5466,-197.7455,116.0597,-203.7764,7.2296,-232.4368,57.0704,-196.7096,83.2576,-170.8547,765.6603,-262.8753,23.3381
42.9466,-230.6504,-54.4859,-418.3015,-17.8419,-393.4052,28.4508,-151.0775,90.4827,-109.9732,-5.4349,-186.7691,38.6934,-154.7036,13.5499,-186.6176,649.6564,-209.8614,57.1666
-23.2853,-205.0581,-54.9344,-341.1397,5.9649,-310.2254,16.9286,-104.5388,-1.3960,-34.9901,27.6762,-166.1634,21.7865,-146.1591,-55.8458,-97.0124,466.9889,-150.5538,31.1181
-71.5762,-215.3400,-28.3630,-300.2439,-4.5804,-273.0968,-31.4301,-109.2406,-57.3890,-65.7010,58.1734,-137.0117,17.4167,-145.3022,-85.3292,-15.3038,265.4641,-151.5422,-27.3965
-107.3070,-254.5602,-32.7506,-309.8934,-24.3436,-314.2496,-49.1350,-164.7634,-12.6692,-140.1624,15.3565,-125.6730,-9.1558,-154.4047,-134.7529,-65.3192,117.1107,-211.5633,-64.5696
-149.3493,-264.2852,-54.6602,-295.0620,-35.8119,-323.5347,-43.9516,-213.2271,30.6132,-116.2645,-31.3110,-140.2532,-54.8339,-176.8891,-190.7111,-183.5205,0.0456,-220.6459,-88.5430
-164.4551,-224.9902,-47.7862,-214.2823,-49.5643,-236.6041,-59.7761,-194.5945,17.5438,-12.8782,-30.3438,-105.5695,-88.3756,-157.9456,-157.5553,-239.7160,-134.9941,-145.7800,-100.4887
-149.9433,-208.4593,-51.5266,-137.8451,-72.4993,-148.2493,-79.5016,-115.9187,45.0357,40.0342,-33.5829,-44.0253,-108.6558,-103.9298,-60.0981,-185.0588,-248.1447,-99.2000,-76.9588
-136.3481,-254.7673,-86.9661,-126.6254,-91.6062,-125.2990,-94.2148,-63.7769,106.4768,43.3157,-49.5774,-72.4568,-126.2059,-113.5587,-33.6169,-84.2886,-317.1276,-138.4512,-57.0575
-124.4767,-272.5539,-90.6160,-130.5970,-89.7786,-104.7803,-124.1574,-83.0135,69.1219,43.5347,-42.4183,-133.2279,-139.1952,-173.0237,-113.5704,-57.0262,-388.0965,-160.5327,-91.4605
-111.3377,-172.5925,-57.9216,-60.2522,-74.3689,-28.1287,-147.2285,-96.8742,-37.3038,-17.3400,-17.2647,-72.8257,-142.5252,-150.2549,-202.8239,-109.0187,-429.4489,-75.4061,-142.9509
