Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
59.1904,101.4154,5.1225,62.5101,-68.0592,-12.5247,-125.0797,-56.7835,-69.9026,-64.3132,35.3799,59.5270,-14.6372,29.6561,37.1774,8.1421,15.2810,-0.8923,-99.3012
89.3505,-119.1978,-34.0359,-70.6026,31.4694,-14.8468,7.3134,-5.4084,51.9619,-131.7852,6.2347,-11.5255,37.3835,-12.5976,106.2319,17.1685,68.8493,57.6761,82.2705
139.3009,-143.6107,-12.9408,-55.1332,99.6972,-20.6620,101.6533,32.3595,103.0928,-78.4999,-23.7321,-93.2770,36.0708,-93.1779,130.8821,8.9833,82.3124,74.8770,145.4495
154.6252,-8.5174,47.0132,35.6301,112.5594,-45.1232,140.3750,-6.7730,108.1944,-12.4312,-11.2222,-84.4082,32.4406,-142.3603,151.2220,-41.9633,73.4908,52.9505,67.1395
134.4771,24.5890,80.0341,14.0560,131.8461,-48.2568,171.7473,-50.8144,147.4243,-23.6519,33.8939,-22.8270,77.4113,-97.1819,201.6313,-79.9544,46.5792,43.6953,29.5983
95.0788,-53.8603,58.1777,-71.0148,133.2237,-17.5708,152.8475,-13.2676,155.6358,-5.4751,46.1912,-17.6111,102.5628,-30.4207,172.6084,-64.7488,-13.4070,37.8184,67.9365
42.1402,-103.5646,-2.8925,-102.9256,64.4810,-1.6414,80.7480,49.6074,93.5134,65.8594,1.7654,-53.3320,60.3448,-18.3153,61.0275,-10.3685,-76.8268,-18.0839,89.1118
9.0772,-135.2903,-73.5354,-135.5084,-5.7006,-25.7949,76.3671,66.4604,64.7013,79.7324,-48.2697,-66.4709,-0.6306,-11.1007,29.4255,72.0002,-119.1782,-87.0808,107.9164
13.9164,-184.8970,-118.2499,-209.6179,0.2087,-51.3266,163.5449,80.8260,102.8213,49.6334,-58.2686,-70.8159,-33.3754,31.0444,84.4052,131.8328,-141.9412,-69.5590,167.8084
14.7890,-200.2211,-115.1259,-234.4711,41.2176,-34.3646,219.0898,117.8842,132.2650,58.0148,-45.1806,-66.2751,-20.0243,56.2347,95.2231,92.9124,-111.9197,8.3272,217.4119
