Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
39.7032,-66.9805,72.6083,-33.7638,71.3144,-83.5479,32.2840,-100.6036,-13.6922,-56.1533,44.2777,-106.4594,29.7374,-120.5757,-32.8410,-74.6574,-19.0155,-93.2872,-60.5820
-15.0971,119.3536,4.6326,203.7769,75.8748,155.7418,-37.0761,123.8176,43.2179,244.7405,-22.5311,150.0559,54.1856,148.2233,40.1339,154.5263,-73.2813,189.4120,6.1213
-48.8955,234.6683,-50.2844,287.0932,35.6557,294.0938,-25.5399,271.0457,131.4114,263.9290,-11.2695,317.0494,93.9481,313.5688,120.8066,267.6350,-41.3790,339.7472,108.7169
-0.4335,219.9760,-9.1411,214.2569,27.0249,245.1445,32.0678,247.0099,133.6489,109.0561,43.9708,276.0026,92.6275,250.7065,77.0977,225.7903,-22.3231,295.5533,123.0329
42.4897,223.8874,41.2676,211.5423,58.4270,187.2266,52.4568,213.8839,92.2934,163.9965,50.0731,251.6546,68.7600,186.5824,22.2736,188.6795,-8.9050,277.9825,108.0867
38.8572,262.8369,28.1132,276.7950,62.6508,188.3960,42.0134,247.0243,112.1182,347.6498,10.3667,292.2414,52.3351,197.8976,69.9647,202.1337,29.8504,300.0999,141.3561
38.4607,246.6825,7.0468,273.5404,24.7011,180.1672,31.1966,257.1890,167.2790,378.9947,-21.6400,247.4975,24.2671,173.8644,101.5932,218.2510,36.4011,250.7893,133.8621
42.5065,217.7098,2.2611,229.5761,-15.1291,160.6266,-0.9355,214.5632,160.1989,324.7521,-24.8411,189.2903,-6.7391,158.3973,32.2494,241.9412,23.0456,179.5784,41.9030
29.8139,225.8162,-26.1661,187.4875,-46.8984,138.8458,-54.4738,176.1882,86.4711,323.2663,-10.2872,249.6297,-12.7469,210.6599,-32.3145,262.9994,41.9185,122.0884,-9.9635
18.4577,213.0339,-67.7520,114.8505,-84.2641,103.2582,-92.6334,167.4265,16.6024,261.1280,-15.6436,335.4448,-20.5136,234.1608,-32.0822,245.8172,38.4797,49.6305,29.3543
12.1430,182.3423,-85.8229,82.4131,-105.5946,103.5564,-124.2954,159.9587,-40.2529,72.0145,-54.1530,358.6636,-44.8987,203.4944,-40.5310,213.4241,-4.3254,48.5991,48.1056
3.0194,189.9153,-75.5898,155.5105,-78.0373,147.4205,-177.7742,121.8937,-113.9366,-56.6604,-71.2612,342.5559,-43.9454,183.2630,-92.9719,191.3617,-15.1263,155.5111,0.9153
