Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-83.9266,-69.3572,-69.5880,-46.3530,-65.2649,-33.3718,-83.3746,-40.4774,-191.2296,-4.3466,-101.6285,4.7908,-24.9205,-7.8456,-35.4518,-0.0702,-43.1314,1481.1492,-17.5671
-106.6778,-24.1717,-101.8923,-46.4593,-97.2410,-31.7743,-93.2820,-18.2882,6.3276,-105.3393,-160.9640,10.0477,-150.9104,-114.3179,-157.2102,-76.4071,-219.7426,-1506.7756,-98.3087
-195.6307,-85.6910,-135.4316,-80.6142,-101.9206,-62.2476,-76.9677,-8.3647,119.8510,-85.8096,-242.9264,-19.1347,-257.3419,-166.8343,-214.6041,-90.6623,-375.4313,-2926.9192,-153.8518
-254.6546,-165.0194,-145.4483,-96.6019,-92.7443,-82.8316,-88.3597,2.1154,143.2116,46.4696,-270.0417,-66.1484,-268.6613,-115.1328,-219.3004,-32.5770,-373.7788,-2354.0920,-127.8557
-235.4822,-153.7224,-146.5414,-77.3110,-111.2008,-63.6391,-87.7930,41.4446,196.7712,106.6542,-220.6932,-97.4603,-233.9668,-77.2179,-189.9687,-4.9769,-327.0866,-2131.4792,-93.3514
-229.5105,-117.4205,-160.3347,-75.7988,-130.7004,-56.3176,-55.9565,44.5430,253.5235,89.2427,-181.0941,-79.0566,-208.8680,-88.5848,-87.3514,-9.8298,-345.1251,-2535.2087,-124.4790
-232.7456,-88.2843,-165.5035,-80.5136,-135.7916,-65.4266,-63.4613,-17.8460,251.3046,76.9421,-156.9276,0.8715,-176.0480,-60.4860,6.8232,20.2890,-303.7682,-2447.3672,-156.3518
-168.4379,-52.1640,-134.0842,-59.0034,-153.5821,-46.9975,-94.2398,-54.8803,254.2925,59.8103,-84.3346,47.1338,-135.7329,-11.4981,-0.1367,66.4013,-174.3679,-2272.7473,-140.0890
-93.3789,-76.0989,-90.6543,-51.4759,-157.9889,-30.5723,-77.0630,-35.0701,296.5207,71.5016,-18.1524,-16.5866,-124.2511,-10.6584,-4.6265,97.6007,-118.0117,-2453.5315,-139.2834
-58.1835,-115.8154,-69.0228,-52.9093,-117.6802,-34.3201,-50.3000,-21.8644,306.9005,131.1589,-9.2332,-68.0022,-120.5314,-0.3736,63.1305,125.1842,-112.7596,-2392.7842,-151.5470
-9.3685,-53.9335,-40.2982,-9.1983,-62.0765,1.1532,-38.4808,-12.1695,287.5710,145.8150,31.1491,-13.3960,-69.0466,57.3996,95.3488,130.1255,-43.9899,-2159.7041,-98.5303
23.1565,-5.3099,30.0039,32.4469,5.1855,58.9658,11.4423,23.8018,331.7728,133.7932,111.1670,23.3319,8.1044,80.2744,76.3878,110.5565,-10.6798,-2223.4653,-18.8043
9.8830,-34.6041,93.5767,31.0345,77.6181,61.2813,38.2009,33.7123,406.4429,149.2810,118.5011,18.8758,29.3310,46.0610,72.1796,82.2950,-36.2030,-2242.3052,-9.2887
90.8800,129.0395,98.2555,82.2965,74.5288,46.7455,-49.2185,-5.1966,349.2986,35.9292,84.0922,148.3244,-21.1735,21.5126,-7.8425,-18.3058,83.1099,-2046.8854,-53.1900
306.2383,521.5031,92.0377,211.3360,1.6524,83.5232,-140.3861,-20.8501,161.2101,-211.8567,117.7286,379.5075,-68.2919,23.5604,-211.9797,-185.0497,323.1637,-2038.6366,-88.7413
456.3702,719.6727,120.0380,281.4152,-20.0073,116.0631,-122.2549,12.5096,45.2456,-284.4239,162.1151,475.6122,-66.7133,29.9597,-369.8537,-254.2698,408.7030,-2145.2148,-108.1364
431.7492,588.0119,123.8264,238.0028,7.6274,83.3763,-93.7262,29.6197,60.0204,-167.3854,123.7837,416.8476,-66.1753,15.5397,-396.5526,-216.3978,295.7945,-2107.4819,-119.2357
320.4084,449.7607,76.4183,171.8424,3.0949,27.9150,-126.4224,0.9427,56.1664,-161.6349,56.4529,347.0599,-96.6158,-43.7363,-380.2021,-234.6727,158.6320,-2094.6267,-128.1593
199.9243,407.2581,54.5475,133.8636,9.0268,5.2587,-133.6113,-24.0335,8.3615,-221.4778,25.0558,271.6698,-103.9843,-90.0722,-340.6413,-260.3123,70.6504,-2124.7429,-133.4342
97.4680,273.6498,63.2613,97.2123,38.4191,10.5506,-103.9967,-15.0726,9.5309,-141.0142,-7.9866,154.2306,-89.7552,-60.0082,-306.2334,-169.4269,0.2834,-2050.1350,-120.3099
13.5481,56.6150,11.3285,41.1869,-9.7320,0.0909,-127.0793,-8.1908,6.9355,-65.5869,-86.3723,52.6586,-135.4979,-40.6058,-381.1399,-113.9206,-101.6541,-2023.7748,-116.0521
-66.3305,-57.0323,-68.1948,-8.6726,-83.0769,-31.1867,-165.4703,-11.6219,-29.0153,-97.7046,-161.6893,9.8316,-201.0870,-79.7161,-448.9211,-174.4904,-215.3530,-2073.7744,-136.4415
