Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-134.8560,-245.1931,-84.5658,34.2966,37.1118,113.0771,-38.3153,49.6322,61.7685,305.2731,196.8071,-21.0560,82.7180,38.0190,80.9478,63.2617,-139.1929,164.5162,-54.4924
-275.2441,-17.4611,-159.7688,152.2096,-21.4054,126.6307,-104.7279,98.7181,132.5858,409.1948,149.1216,76.1479,46.4699,114.0960,41.3388,129.0902,-135.2932,237.1830,-26.0814
-286.5256,123.8289,-131.6248,272.5239,43.6784,191.4357,7.8831,170.2429,114.3913,527.0804,110.2748,215.8178,70.5331,212.1776,56.8772,198.0249,-84.8318,247.8681,-10.7277
-259.0066,-52.3140,-101.0141,298.5169,71.1634,224.2132,57.0001,177.1516,123.5899,536.2797,89.6088,290.5504,60.8989,257.5013,38.3708,221.3358,-89.7036,194.0949,-47.8872
-271.0850,-295.1023,-114.6236,258.5970,24.3382,228.2216,1.2326,162.2458,138.2763,480.3555,64.4108,305.8034,15.5179,248.5598,6.0055,227.9950,-117.5394,196.2986,-49.1873
-236.4873,-168.4552,-91.4999,256.6044,31.8951,275.9619,22.8542,201.4532,104.2564,478.9290,62.9542,354.0535,-8.3075,271.8554,3.2607,252.9283,-88.6923,257.1286,-12.6277
-152.6396,227.1949,-37.5611,305.7749,72.7320,339.9293,42.0126,254.6339,49.7251,505.3627,108.7736,420.1915,-29.1269,344.9801,-27.2277,289.0785,-48.8367,259.1926,-28.8095
-107.1418,403.7756,-7.8576,319.0914,65.6807,347.3617,-53.1083,277.5044,-8.7630,482.4403,149.6297,414.6962,-42.9879,374.3575,-81.5274,335.7243,-37.6021,197.7726,-46.7449
-64.5128,229.6356,24.2700,249.5083,78.6979,312.0505,-70.1192,294.2020,-33.2458,424.8162,151.3781,336.7082,7.5336,311.8650,-66.7478,383.0140,-22.6195,167.5083,26.3296
12.2282,-17.5828,52.1173,148.4793,137.2784,266.8898,44.3615,281.0475,11.9771,347.6101,138.5068,240.0899,73.2866,215.3509,-11.3987,380.7188,-30.1787,157.9913,90.3736
17.3764,-127.7544,14.9723,76.5511,132.7392,197.5247,51.7750,191.9533,24.4167,235.3991,98.9193,150.8644,54.8926,144.5023,-20.6324,316.3988,-86.7270,85.3223,37.2607
-82.9043,-90.4231,-54.1792,27.3325,57.2878,106.3809,-48.2184,89.2909,-53.0940,134.6072,18.2490,98.5920,-1.7757,105.7092,-65.2050,241.6340,-115.3459,-24.8608,-27.7934
-154.3138,4.3154,-78.7277,-26.1697,19.9020,22.0376,-41.0837,52.5588,-74.4746,97.6973,-23.1881,89.1294,-2.3156,73.3735,-64.4830,175.1506,-79.1922,-78.9895,-0.5008
-107.3504,43.7694,-54.4963,-72.5652,46.2729,-43.5789,27.4854,34.0090,2.5227,79.0833,33.9367,61.7441,12.0717,18.0343,-55.2936,102.1240,-49.7851,-88.8206,38.9975
29.5695,67.0610,-3.2223,-98.9287,79.2617,-86.2000,1.3714,-34.2376,22.9037,16.5866,107.6275,-2.9894,-33.9972,-44.0845,-94.7625,55.4430,-61.3314,-132.3374,19.4793
192.1353,216.3452,43.0454,-123.4991,78.2159,-116.2702,-63.1300,-102.4794,-22.2092,-57.5387,110.3992,-36.2425,-101.6042,-63.5472,-138.9391,59.6657,-83.2442,-199.1783,1.3414
273.2927,405.1346,32.8107,-152.3750,34.3207,-164.1271,-91.3750,-107.2928,-6.9062,-82.3270,70.7477,-19.3124,-119.6054,-53.8679,-132.2644,62.4469,-103.5219,-231.7735,20.3519
202.3455,414.4249,-20.8102,-173.6833,-18.3121,-217.6515,-127.5014,-93.6520,41.6719,-87.0335,30.9862,-12.2423,-102.0944,-69.2007,-102.7427,40.9052,-128.7541,-238.3748,22.3547
105.5755,311.7940,-65.3778,-199.0838,-34.8623,-224.4627,-165.6879,-111.2536,32.2889,-148.8813,-23.6842,-20.2237,-102.0237,-85.2360,-95.9365,55.3920,-178.9001,-236.6414,-12.9121
150.5822,295.4636,-115.1478,-236.0674,-40.6722,-190.9682,-162.4661,-113.1526,-7.9590,-247.0023,-87.1226,6.0009,-117.0803,-48.4240,-89.7815,111.1670,-268.2604,-214.3804,-40.2685
225.4930,288.1034,-185.8930,-251.7555,-96.3880,-184.8571,-145.1849,-75.0919,-21.5564,-267.2283,-123.0490,55.9166,-109.7465,1.9476,-50.4912,128.3265,-327.1268,-214.4657,-43.6637
69.1302,177.1856,-230.6310,-220.8313,-195.1677,-230.4424,-136.4474,-65.2284,7.4674,-162.1731,-145.7084,78.5344,-93.2129,5.8330,-27.0308,104.1218,-262.8129,-275.1369,-45.8283
-290.2396,146.7652,-234.5795,-158.8612,-267.6718,-277.3905,-118.5461,-85.8431,63.2778,-6.8930,-195.5231,73.1382,-115.0266,-11.6725,-78.3935,126.2494,-118.1447,-308.6039,-33.1370
-546.0410,320.8413,-227.6910,-99.0377,-262.9123,-270.0511,-100.6895,-42.2299,81.8509,92.8280,-249.8787,69.7859,-162.0719,-14.9780,-150.5503,198.2250,-16.7547,-247.1202,17.5136
-548.3083,480.5029,-204.2423,-70.4946,-197.9981,-209.3917,-106.4526,49.2986,35.3112,92.8099,-248.5894,69.3110,-185.4226,-21.0485,-173.4363,230.7164,10.8907,-174.2086,46.2679
-407.8319,481.2406,-143.5882,-57.6958,-125.3845,-135.6893,-134.8948,64.9874,-6.6202,55.8614,-181.1467,63.8930,-191.1090,-28.5628,-187.2431,211.6136,26.4912,-132.8232,-8.9116
-226.1949,472.8554,-53.8157,-11.1641,-52.3340,-68.3475,-146.5176,12.0724,10.9483,72.3027,-94.9710,63.6149,-191.1455,-13.6184,-207.8797,209.1095,70.8355,-52.2832,-56.0560
-60.2924,496.3025,17.0565,35.5170,31.3824,-13.1381,-77.5658,5.5596,77.0133,99.2902,-57.6820,55.8785,-153.2528,-9.4960,-153.3711,214.4622,107.5545,38.4420,21.4976
-27.8005,417.2080,-9.3771,-3.9475,64.3636,2.6376,43.4569,49.5134,150.0840,40.2750,-109.0376,11.7883,-101.1703,-57.7940,-52.5783,161.2495,68.5145,40.1477,128.5488
-124.9206,323.0439,-113.2013,-72.4385,1.8968,-13.4501,79.8832,65.1840,153.7393,-33.0463,-190.3725,-26.2191,-110.0389,-98.1255,-51.3097,89.7793,-25.5045,-2.7241,108.4476
-156.8259,392.2688,-144.8051,-44.5243,-72.4404,-7.5808,10.9952,38.4253,77.5861,-8.2989,-192.3727,19.3823,-149.1984,-47.4806,-128.1727,104.7686,-65.5282,-18.1372,24.8287
-70.2935,484.9320,-78.3511,20.1269,-87.7800,-2.8566,-27.9948,-4.1607,36.6651,29.9218,-127.5134,101.7838,-131.6460,39.7964,-135.0601,178.0898,-31.8684,-68.6530,15.0585
-15.8788,427.3752,-56.3597,-5.1373,-103.0995,-79.7135,-10.1172,-50.5971,64.3573,-16.7782,-103.2643,93.9440,-95.2265,42.8020,-94.2113,184.9561,-16.1922,-176.7747,37.8168
-3.2865,369.5836,-79.9646,-64.6306,-156.9928,-198.0245,-34.9416,-86.3531,62.6049,-66.6736,-110.1887,4.5876,-112.7969,-30.8792,-111.6955,118.7394,-35.4708,-245.5277,18.4308
76.9639,408.7801,-24.6366,-67.1904,-189.0735,-247.6587,-92.5750,-104.4755,40.9631,-63.9560,-61.3872,-51.9961,-125.2303,-82.8217,-135.6084,74.7957,-25.5950,-248.2947,6.3856
157.7959,383.3342,58.1898,-63.1541,-176.5800,-242.9564,-109.9769,-114.3354,73.4646,-75.4061,5.3314,-67.9342,-67.4658,-105.8385,-99.7736,58.3167,5.4851,-243.0217,15.1016
129.7943,279.2271,50.5132,-94.1664,-167.3175,-265.1601,-122.9610,-126.4389,86.5965,-111.1772,7.9088,-111.4864,-6.7558,-158.2905,-82.4549,4.5139,6.9888,-252.4261,-21.1718
67.1781,242.5939,5.8356,-126.2537,-181.6305,-321.1653,-167.1506,-156.4341,18.5225,-137.4106,-19.1249,-161.3669,-12.5098,-219.4829,-123.0874,-62.5121,-13.3442,-299.3761,-74.5741
43.5304,246.7499,-12.3791,-163.2776,-202.7892,-384.4473,-183.5944,-194.5445,-31.1533,-179.7767,-29.6169,-150.6703,-51.4745,-224.1459,-142.0942,-68.6937,-31.1717,-386.5761,-71.5309
13.8559,252.5511,-44.3010,-204.1627,-209.6630,-421.1587,-159.0393,-201.2674,-9.8616,-233.0325,-48.1422,-86.1094,-73.1671,-173.6149,-117.6058,-28.5012,-39.7294,-414.6089,-50.2283
-28.9948,345.0588,-81.0027,-200.0961,-178.5382,-376.4108,-149.3876,-197.8850,25.5130,-253.0941,-76.7057,-21.1711,-65.8868,-111.7690,-101.8625,-5.9088,-25.7369,-336.4125,-57.6960
-54.6170,449.6602,-90.8207,-167.5459,-113.8943,-276.9939,-142.1848,-227.3475,64.6739,-257.7037,-106.9494,10.9608,-36.1919,-59.7112,-95.0778,4.3369,-2.9499,-260.7560,-39.1218
-62.2806,420.3265,-111.6471,-154.0711,-61.5610,-221.4138,-85.3863,-214.5299,107.9864,-255.6658,-160.3059,13.3670,-11.8526,-16.3764,-79.3178,52.6293,-9.7382,-236.3038,29.4245
-8.0664,328.3546,-135.3729,-130.7932,-61.2379,-205.4307,-5.7899,-97.9300,110.1812,-215.5191,-197.3470,14.5189,-16.4426,22.4498,-77.0013,127.3235,-37.3116,-192.6891,78.5312
115.6853,245.0575,-116.2032,-94.7183,-109.1323,-165.0383,41.8619,-6.1305,83.7443,-183.8745,-155.7474,25.1939,-23.4418,41.8628,-84.6703,153.8306,-54.1954,-147.4073,77.5600
175.2839,160.7163,-106.7821,-102.8227,-158.8899,-134.1783,65.0445,-35.7781,78.1687,-215.5058,-85.2883,28.7722,-0.2947,15.0228,-73.0536,112.3034,-73.3202,-159.3040,67.1984
126.6944,227.8379,-148.5308,-122.7836,-165.9545,-139.3172,84.9962,-65.9232,77.3615,-248.1245,-59.7447,32.1823,25.8313,-34.8325,-64.0481,80.4827,-104.5790,-156.9469,67.3650
131.4812,476.2517,-163.7999,-81.4111,-145.3528,-102.9473,83.2201,-4.1653,58.4715,-224.8213,-57.6694,56.3553,6.9404,-47.2279,-92.3228,103.4813,-107.7401,-77.1377,71.0350
246.2334,598.2603,-114.3986,-4.3405,-129.5139,-4.6063,52.6647,78.8513,53.4877,-162.9192,-42.9928,91.1032,-47.4207,-18.5381,-125.8279,119.2281,-57.1556,14.2731,85.1853
324.8311,530.9531,-62.2582,75.1833,-96.2634,77.8387,26.4647,141.6488,90.5822,-65.2599,-8.8154,128.7642,-77.7976,18.5237,-114.7987,94.0681,7.6367,71.7091,106.4379
313.9251,546.3613,-44.1145,157.1790,-36.8941,114.2497,15.9719,194.0005,147.8483,19.9875,47.9326,173.4794,-61.4383,66.1218,-76.2990,87.4162,31.5189,102.5677,112.1904
315.1898,593.3521,-50.8071,168.1497,-0.3524,110.9534,-0.0782,193.7613,166.3697,-12.0850,86.7251,190.5829,-44.2675,98.9398,-61.0033,105.8583,17.4784,78.6577,112.4995
371.8195,457.0255,-59.4098,69.6560,16.9467,46.7284,-2.8440,139.2179,137.4092,-116.0046,78.5363,152.0455,-56.9620,49.6185,-72.1082,85.2101,17.1648,14.7906,145.5732
425.0706,297.4411,-42.1916,-17.7741,59.7805,-54.2271,42.0526,93.5497,155.5530,-142.7030,75.4663,97.0004,-70.0107,-51.5822,-80.1975,52.8508,40.2651,-18.4355,201.6331
419.5887,253.3271,-26.7933,-19.3728,83.7113,-126.6443,90.4652,59.0494,248.8777,-112.0730,81.0191,58.1983,-70.3772,-93.3894,-84.3281,86.2061,45.9637,-37.6665,226.8988
363.0872,182.0620,-54.4379,-16.5143,45.4053,-154.3344,80.7022,25.4672,281.5316,-128.2189,37.9993,23.2884,-77.3545,-71.0851,-93.3921,137.4813,45.2772,-84.9416,211.1271
321.6163,139.0092,-70.6631,-46.1617,27.2061,-144.8152,45.5668,38.3563,204.3346,-161.6827,1.6561,-2.0453,-70.2743,-65.7244,-89.0956,118.4064,81.8186,-104.0319,191.3965
322.9932,239.6729,-31.7545,-69.2984,71.2995,-108.3317,40.3549,76.4225,160.5127,-179.0953,30.0746,-11.5804,-34.9280,-77.2074,-64.7699,71.1800,108.8892,-82.5718,185.7160
296.5535,249.3662,-18.7218,-114.0084,73.6760,-98.3705,52.6481,62.0232,216.8797,-247.1279,15.7741,-35.6515,-34.4407,-62.5019,-40.5858,73.0683,53.2489,-110.6187,193.8073
201.6402,83.7701,-89.1693,-206.1714,-15.7626,-140.6731,65.7846,11.9648,282.7296,-362.2207,-83.5434,-79.6514,-93.2137,-55.7254,-15.6142,91.0529,-46.5241,-184.6402,208.5149
108.4518,37.3920,-183.7183,-282.8854,-107.3937,-178.0393,77.6536,-23.1550,295.6428,-431.8489,-133.6191,-120.8429,-127.5121,-100.4248,11.9988,61.9184,-120.3197,-205.6755,191.0878
73.4791,113.4363,-223.3303,-301.0253,-133.4455,-169.0351,51.1692,-46.7840,244.7612,-427.4085,-106.1856,-157.2468,-96.7100,-145.1938,6.4048,13.0223,-163.8665,-151.1820,132.6021
85.9698,61.1576,-175.5694,-267.8882,-100.0721,-118.5761,-8.4068,-30.0503,146.6568,-371.2641,-90.6337,-160.4293,-55.4962,-111.4277,-35.2730,15.8318,-160.6315,-56.6053,107.5455
158.6701,-4.5532,-154.4986,-189.9660,-23.4666,-38.2915,-13.7539,43.2976,100.5242,-294.0639,-59.6805,-93.6049,-23.4571,-21.7785,-55.3124,62.5082,-92.7981,23.7898,149.1127
323.9418,73.3372,-415.1660,-130.9818,52.8901,-2.8206,53.1736,68.8919,153.3185,-279.1323,18.0666,-25.2098,14.7490,11.9034,-37.0781,59.4416,-42.1512,-8.9997,183.0994
