Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
74.2198,-32.7135,109.3915,-4.4345,113.0475,-45.5139,77.7028,-64.1013,26.5136,-19.5171,84.8777,-72.6033,64.0342,-81.9383,7.1206,-38.7475,14.7248,-57.5416,-24.3648
-41.9490,91.6892,-23.9155,180.2100,43.5378,125.3505,-72.0673,94.2526,11.9677,214.9815,-53.5944,122.6537,28.1532,117.2867,9.3422,125.8096,-99.4998,160.6033,-22.5605
-135.6536,144.4880,-142.4410,210.3579,-68.6952,195.3176,-138.2147,174.7631,30.6085,166.9664,-111.2084,227.6821,10.3675,212.9921,21.6620,174.3549,-126.0642,245.9380,15.7671
-96.4943,119.8634,-111.1058,129.1043,-88.4282,135.6717,-92.3841,140.4235,22.3253,1.7284,-66.5208,176.7978,0.2860,139.2628,-32.3889,122.5415,-116.0753,191.5492,20.2225
-48.7446,126.5485,-55.3661,128.9925,-50.8814,81.5608,-64.7547,110.3667,-13.0872,59.6098,-53.6708,155.0720,-17.4553,78.9181,-80.8313,89.1107,-97.8746,177.0886,9.5498
-52.4860,156.5491,-68.0237,187.5649,-45.6343,75.6011,-72.2482,133.2662,6.9698,232.2468,-88.9180,186.2150,-28.2796,82.4525,-30.5775,95.6918,-58.9642,190.3555,38.3519
-36.1850,151.1960,-70.9242,194.1915,-62.6681,81.1398,-59.1818,154.3099,81.6727,274.0113,-98.3016,151.7380,-36.0433,72.0327,22.0320,124.6447,-35.9237,152.5656,45.4139
-9.2851,145.8222,-51.4357,170.3228,-75.0015,87.4707,-61.6279,136.7921,101.0876,245.0340,-75.1013,116.9015,-44.9385,82.8900,-21.1962,172.7321,-26.9677,105.8823,-22.1926
-13.6889,156.3796,-70.6490,130.9695,-96.0131,70.2058,-102.3138,100.4504,37.1503,245.0948,-47.8095,179.2608,-38.9906,139.3738,-74.4811,197.9121,0.1763,51.2216,-68.2909
-17.0446,138.7053,-102.9159,55.5556,-122.1209,33.0788,-125.8265,84.8893,-23.3622,175.0023,-37.1431,259.3292,-30.5752,160.4585,-61.4475,178.8310,4.9276,-25.8513,-27.3088
-3.3923,118.2963,-99.2409,32.9533,-118.2478,47.4551,-128.6216,86.4870,-57.5432,-5.9258,-47.3112,291.9789,-29.0708,143.3709,-44.6095,159.0967,-18.0977,-16.0657,6.8720
9.4113,140.1699,-65.3373,119.0929,-63.4074,109.1617,-151.4586,61.8142,-106.4570,-121.9125,-34.8578,289.4050,-1.6302,140.6535,-70.2025,153.2294,-7.2663,105.6953,-21.8995
25.0723,152.3059,-18.5432,179.2052,3.5550,118.6564,-173.5877,25.3067,-140.8127,-38.3868,18.6774,219.3341,46.2251,118.4663,-93.6778,137.9456,-1.0454,178.0742,-26.5329
34.0825,103.0064,1.5605,106.7300,14.0633,58.0267,-164.9454,31.9039,-142.4254,112.6026,50.0615,103.0747,69.4726,66.3115,-75.5016,122.7520,-58.2318,131.5508,40.9204
14.3775,23.3069,-38.4401,-14.1114,-25.1152,3.3274,-143.6488,67.5058,-166.9445,146.5762,23.5090,31.9527,70.1407,46.0502,-33.0662,117.3375,-107.1462,69.2004,115.3866
-33.6154,-57.3135,-81.9102,-77.0937,-40.4723,-3.5141,-109.6192,102.3803,-160.7456,136.7308,-28.1867,-20.9052,52.2924,51.4172,-6.9971,110.5299,-112.5183,64.0136,157.3029
-96.9049,-126.4849,-69.1698,-73.0459,-20.6041,29.1588,-49.5907,154.6734,-16.7149,232.3404,-84.0010,-109.7929,-5.5902,41.0957,-12.5117,116.4534,-133.7440,99.8647,176.3091
-123.3383,-133.3760,-47.1131,-34.6459,-16.3783,69.5349,-12.1971,183.5088,125.2212,316.6463,-123.8655,-144.6775,-59.8112,36.8264,-38.2049,129.6993,-137.6447,124.4487,146.1503
