Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-33.3255,-17.8278,-26.0141,-47.6247,-55.9644,-73.2215,-34.2285,-59.0627,15.9135,37.5991,-38.0190,0.1069,19.7870,-4.8801,28.0008,18.5436,38.8502,-6.3139,46.1487
-58.7371,-183.3892,-2.1325,-86.0190,62.4476,-74.4239,103.1212,10.9461,106.2883,98.6725,35.8208,-191.6299,-10.0961,-121.1945,71.5689,-27.3458,-128.1773,-25.1335,-36.6602
-49.1406,-216.7236,42.3079,-66.5435,127.3601,-12.4470,194.9148,78.9410,215.1263,163.5214,78.0308,-213.9265,-0.9938,-141.5040,171.9847,-77.7738,-184.6281,-23.1164,-50.8270
-45.2760,-67.6975,36.0296,-33.2486,68.6506,8.2977,172.0824,59.6639,186.9610,166.5974,60.2486,-134.3030,26.7055,-104.9414,217.8032,-106.9625,-128.3335,-32.0771,-73.6210
-35.3755,-97.7400,4.0391,-23.2380,95.0959,-0.4342,128.3228,35.7774,114.9545,153.1263,85.1360,-147.3729,59.6337,-113.5208,215.4240,-45.9412,-92.9767,-31.8684,-118.1466
30.8058,-137.7157,17.8948,-33.5702,119.5863,10.4366,106.4446,50.0179,107.2505,146.8491,127.2173,-217.3579,78.9563,-148.1534,222.9460,73.1515,-99.2735,-44.1387,-134.7834
96.1329,-15.0335,47.2571,-41.9299,39.9076,11.9297,67.2824,42.3642,87.9838,105.3228,123.7692,-203.5997,83.0696,-94.4553,213.4934,127.7808,-76.5837,-75.3849,-125.6840
62.8075,-70.1464,37.7097,-37.9672,72.8134,5.7488,32.4137,18.6133,48.7845,32.7247,124.9302,-142.2706,85.8605,26.1078,174.7160,69.6973,-35.7284,-74.6328,-105.1182
11.8177,-146.1797,30.5509,-36.3196,155.4695,23.7522,30.1244,25.9776,57.6655,-20.3508,119.3226,-124.5441,53.4259,66.6279,139.7020,-27.5045,-18.4324,-66.6065,-75.0739
80.9553,59.6826,57.5631,-31.4829,78.0359,38.6076,29.4792,57.1691,47.4474,-34.5696,60.3465,-115.9278,-18.0130,24.8467,101.8819,-33.5028,3.8701,-101.3899,-57.2442
168.9159,73.8934,68.7515,-10.7884,58.9722,22.3840,32.9881,88.2883,-22.1274,-28.4010,32.6480,-89.2320,-38.5987,7.4268,61.8750,83.7905,31.9680,-132.4704,-63.4281
120.4015,-120.5927,59.2699,-7.9979,150.4531,-11.2167,58.7749,91.5595,-48.2257,-36.4069,70.5613,-78.9048,5.9984,2.6520,37.5383,157.9579,9.0620,-140.9850,-88.3929
55.8985,59.1049,83.8890,-22.2523,84.0525,-35.8913,60.6166,54.4209,-31.5054,-73.0848,90.5247,-48.0053,29.2069,-17.3058,-12.3227,84.3047,-29.5210,-157.6280,-121.6015
116.5583,201.0007,118.4482,7.1871,42.0189,-17.1237,17.8155,26.7645,-70.8775,-112.3784,111.7951,15.9949,42.7172,-6.5862,-100.1753,22.8099,-1.3630,-140.2246,-133.9198
171.1318,-64.2334,100.9273,53.0918,166.3501,27.3581,-17.9683,34.0290,-127.9694,-140.8611,156.6301,8.7974,93.0596,-4.9060,-149.1956,46.4708,40.4865,-94.5477,-126.7812
122.8103,-5.2851,65.2421,51.9417,88.0152,36.9629,-27.7077,36.4423,-118.1537,-158.3268,124.0396,-43.6657,107.1285,-36.5237,-135.6063,-11.4841,24.8362,-102.8191,-132.0850
88.3040,206.0758,63.8797,60.0539,-47.9503,39.2022,-24.2634,35.6238,-70.9706,-126.1567,52.2024,1.4708,56.6509,4.0199,-102.8794,-119.4087,17.8005,-109.2500,-128.3959
92.5796,-115.3414,70.3885,91.6378,135.0373,66.1152,7.0005,32.1952,-46.8151,-59.1669,73.0886,48.1604,23.5457,49.7511,-63.2193,-68.7299,30.9873,-57.3920,-114.0429
61.2162,-83.7154,71.2793,52.1257,158.0270,38.7902,49.7649,-19.3228,-70.0733,-65.5536,101.6646,-46.9486,7.9721,-67.4855,-52.8957,44.6353,-28.7344,-64.0722,-142.7020
49.4590,420.0098,89.7800,4.5311,-75.3949,-18.6746,57.6160,-45.8106,-102.2950,-128.4693,65.0226,-94.7963,-16.4248,-157.5069,-103.1039,34.2879,-91.6221,-89.6076,-130.3051
68.5881,-102.4898,90.1698,55.5544,158.8275,20.1761,42.1170,44.6601,-46.0659,-93.3548,91.2812,7.7553,5.7472,-21.0227,-120.5061,8.7647,-34.6872,39.9879,23.9371
