Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-57.0429,-16.3792,44.0004,-11.6899,39.6361,-62.0904,14.7981,-57.5262,-7.6473,-32.7208,2.7851,-38.7863,16.9623,-14.2019,19.9082,-0.7113,1.7085,-36.9121,-5.6883
120.9591,126.5578,225.3433,139.6273,146.1708,28.6015,85.2499,28.5820,134.0658,92.7526,179.1841,137.1438,182.5813,140.6693,167.3620,112.2753,255.2281,88.2340,185.6040
205.0525,189.0918,293.7501,195.8074,192.5314,122.5822,199.3769,141.9254,203.2488,233.6637,201.8064,217.0562,168.9419,202.9534,171.9891,149.7664,320.4872,193.5426,337.1687
269.5762,170.5120,230.5801,135.7776,199.3162,209.4590,294.2001,237.8953,207.0317,294.8740,140.9408,162.5068,94.3582,166.9273,119.5744,141.8216,236.6936,225.5881,419.0761
337.7583,163.6977,207.1549,96.0123,240.1935,282.5196,310.2350,290.0781,225.6483,282.6776,152.2176,120.5875,130.5550,155.9124,129.5053,137.3421,231.9468,196.7385,461.4452
303.8379,187.2156,249.6533,135.2604,255.2728,271.1401,262.1601,273.6638,243.3916,259.1516,209.2113,173.3613,155.4864,176.9314,118.0825,120.6163,293.9324,136.2548,413.7135
268.4283,231.5081,277.4368,199.9316,181.7191,162.6279,205.7906,186.0982,205.3733,208.2973,250.1626,250.5553,73.3327,154.9619,35.9201,102.0133,304.5156,56.9505,268.3330
370.0429,294.0446,308.5813,245.5344,89.8304,37.8154,127.5130,55.4218,112.2444,82.3903,294.6180,268.6053,12.2864,84.6530,-32.2555,71.9969,294.5852,-27.5849,134.0255
476.5201,330.7092,351.4507,260.4619,52.4802,-60.2729,-10.8814,-72.7921,5.8343,-68.2581,326.3181,223.9480,26.9542,-2.7656,-57.9316,-21.5520,296.7976,-77.4955,64.5582
474.0537,312.4503,314.1723,230.3806,60.9746,-132.2064,-126.4815,-144.8254,-50.4139,-143.5936,298.1456,159.3962,45.1423,-88.7560,-53.3353,-120.5897,252.3333,-64.4968,17.5959
425.6917,275.3923,188.0243,151.2901,98.1511,-156.1973,-96.6708,-146.5273,-18.2097,-121.8473,242.3042,118.4513,72.5283,-135.4185,7.7026,-118.8340,162.4319,-11.9658,-10.6024
329.2731,255.8083,102.0433,57.8194,154.7651,-142.3757,21.6267,-127.7940,43.3332,-64.0481,225.8650,127.6855,130.4975,-120.5352,83.0963,-66.6588,91.2142,50.3149,-3.5455
212.8770,251.6588,113.1564,-9.5170,202.0973,-141.9451,58.3649,-127.9419,40.4491,-37.4415,239.8586,158.6802,163.7278,-84.9357,91.0799,-54.6597,43.8043,109.4894,-4.4454
