Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
72.0622,144.4226,49.7839,-70.6489,-33.5534,-133.7710,-123.1690,-164.7089,-62.2627,-206.4974,19.7490,-19.7064,-49.3950,-86.1638,-102.8736,-81.2267,8.1783,-166.7107,-91.5692
-162.1991,-306.6065,-39.9939,-208.5273,-129.4779,-197.1397,-63.2378,-59.1327,65.6698,85.0724,-147.3528,-243.4017,-157.9041,-177.2278,-150.8867,-104.2327,-129.0554,-209.6851,-10.7904
-419.0134,-697.9539,-158.5673,-300.5404,-168.8029,-188.8959,65.1765,0.2957,134.4136,204.5098,-303.0533,-340.5618,-181.1549,-239.0670,-154.5596,-160.6843,-214.3072,-154.2335,95.0463
-270.2313,-387.6810,-131.9414,-166.6942,-41.3799,-30.7560,141.9888,43.9773,80.8684,128.9491,-167.7772,-131.6172,-38.8461,-93.7147,-46.2522,-87.8722,-129.4724,24.0106,124.4865
204.7598,346.6058,74.7831,118.8469,205.4388,203.6118,172.5000,200.4227,70.2466,189.1467,186.5064,179.1652,131.9577,183.9725,94.4711,112.2418,61.2208,244.7519,149.7096
468.1818,681.1632,233.3837,293.8108,351.3738,333.1047,193.9284,340.3270,138.1879,329.3024,368.3808,304.3159,189.6008,290.1020,144.7842,185.5314,170.2117,365.8568,190.5409
385.2541,556.6832,206.7204,281.0037,275.4614,294.9371,128.1772,276.7728,101.5834,280.7007,262.7081,246.3907,154.7224,149.2349,98.7124,71.1741,141.2575,333.1745,117.0785
259.1526,483.0031,149.9304,252.1256,149.6121,238.6002,9.9169,176.9845,-13.6702,210.5523,139.9760,197.2461,112.2542,32.2724,38.0360,19.7661,104.6201,276.7194,-13.6218
202.5088,517.8564,180.1629,292.1762,162.9204,261.7198,7.5784,219.9178,16.6864,309.4094,161.1885,232.3165,102.9269,87.7806,21.9545,99.7544,140.6642,273.3772,-14.1118
167.4487,441.2479,222.1787,277.0186,235.4444,221.0590,93.1169,199.2659,145.4051,323.2070,220.5502,264.0589,113.6332,124.6776,40.1970,81.8451,190.4122,182.8067,52.2090
203.4192,327.3421,235.7517,150.9380,209.7073,33.9427,107.7945,-17.1083,132.4180,132.7644,228.4791,224.9243,102.7986,21.9419,37.5696,-61.2984,202.3046,-17.8442,40.3197
243.6861,275.1735,207.1734,40.9304,93.1126,-91.2967,79.5066,-155.5456,2.9279,22.7948,181.6922,145.8927,59.0898,-53.6978,-2.3148,-77.8462,162.1815,-86.3946,29.8816
136.8259,200.6756,70.0059,8.4365,-11.6412,-15.7468,114.7804,-60.3118,-21.6020,83.0025,74.4929,65.8407,28.1593,-8.0875,-17.4722,56.5484,66.8811,30.0499,96.6088
-11.5713,124.2959,-78.5173,-37.2402,-19.2544,66.9970,184.7704,35.8004,94.4306,88.1039,-23.1539,-1.1046,54.0810,14.3065,36.2345,83.8677,0.1534,74.9674,144.0395
