Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
141.6179,-24.7581,147.4160,91.6660,165.5651,10.6713,115.8920,47.5217,213.9151,-26.8991,63.2798,105.4059,144.8002,58.6262,89.9347,108.5576,179.2969,47.1597,107.9767
4.5783,-63.6506,141.0088,-12.4648,176.6534,66.4216,233.4963,-4.3441,251.0484,57.4691,101.7010,52.5759,262.2230,-15.1005,233.6101,-108.3696,136.7923,54.6643,287.7083
3.3020,-35.1482,162.3343,-103.2005,193.1849,53.8431,346.6403,-38.4016,226.1196,92.3314,152.1747,16.3774,288.6830,-65.1105,342.0389,-219.3145,117.9708,15.1165,379.4058
59.7097,26.7000,175.2555,-110.1528,182.3045,-0.8813,334.4649,-14.5107,136.8692,99.5383,169.4865,33.1155,242.7456,-44.8730,278.8511,-170.6710,149.1109,-31.9003,350.5661
34.2689,58.2653,181.2950,-93.1551,173.5621,-17.4100,242.1836,2.5264,91.1996,140.3934,206.3365,35.5794,231.7096,-13.1638,207.1689,-163.8050,189.2699,-58.4081,305.0324
53.6357,79.1516,209.5389,-110.0242,219.1491,-10.9641,230.0047,-10.0565,110.2736,194.3587,278.2769,14.7427,252.5632,-7.2803,249.2207,-192.3957,201.5855,-74.2801,290.4170
157.8673,85.5058,216.1744,-123.7722,250.2713,-22.6865,276.0360,-11.1127,115.2841,215.7065,291.3617,4.8443,249.3980,-1.2786,251.1042,-140.0225,186.2224,-73.8529,271.3753
184.1762,67.7248,188.6266,-96.0921,207.2629,-6.9112,260.3566,-13.1895,91.9445,198.4213,261.3829,-25.4492,255.6928,-3.1113,151.4249,-106.5429,199.2674,-40.2276,258.5575
161.2388,84.6090,200.6341,-51.5585,177.4344,66.5856,229.9719,-39.5673,61.3390,139.1793,294.0811,-69.1445,286.1296,-37.5841,95.4685,-165.9182,266.7448,13.7216,278.0950
183.9541,123.9084,219.4357,-27.5440,184.5699,120.9960,230.8762,-66.0108,20.1118,46.5549,315.0710,-54.7074,260.3138,-77.5033,115.2903,-205.4227,289.7952,53.3097,274.5687
144.1546,112.3301,156.8123,-20.0841,146.4165,109.3490,188.1999,-85.1165,21.5337,-10.5798,218.8838,-7.8975,181.3913,-89.6475,144.8125,-187.7842,214.5144,58.6455,219.3497
30.9066,92.0567,70.3847,-8.6231,87.2704,96.0883,133.9709,-88.0415,76.8112,26.9478,110.0430,-8.3394,127.7187,-66.4053,175.3627,-150.3328,122.1756,35.6159,169.8168
-29.7751,94.7206,-7.0103,-19.1448,34.4899,104.9297,133.0109,-41.9189,54.4633,103.7944,47.2849,-28.6454,58.8901,-4.4197,147.7465,-68.1800,17.7245,-4.2859,121.4707
-72.4440,49.2718,-120.2586,-80.1278,-56.3591,70.2889,115.7494,3.2777,-40.6699,121.9626,-42.5597,-20.3706,-31.3908,49.8071,55.4203,-0.8510,-108.3085,-47.8865,48.1959
-104.4592,2.4017,-134.8120,-133.6713,-73.1206,-2.2749,101.2212,-44.6823,-9.1000,80.3044,-67.9337,-32.1740,8.7890,11.8447,84.0983,-57.5767,-100.9553,-64.6424,36.9281
-24.2767,25.3451,23.5633,-128.4543,59.3217,-35.9649,145.6974,-144.1540,117.0969,32.1849,51.3825,-99.2659,139.4633,-92.6392,252.2065,-166.4272,35.4630,-41.1720,100.1970
52.3807,-8.3431,97.4196,-121.2446,117.9853,-33.0071,109.9536,-187.0658,125.7056,-11.0303,122.7475,-145.9353,133.8221,-127.1409,320.6868,-205.7000,59.8600,-19.1602,108.6203
12.1308,-111.6989,27.2262,-140.2592,54.6309,-29.8750,22.2255,-170.5131,100.7815,-26.3316,92.1582,-92.8100,70.1359,-57.6276,286.2242,-196.2795,15.8435,-29.0833,88.8733
4.0778,-90.9025,74.4255,-128.7558,109.6308,-9.0230,124.7044,-142.4328,202.7965,29.1411,135.3513,10.7626,139.7010,-4.0008,324.2159,-178.4271,97.1691,-39.6582,149.7394
2.7834,-9.3824,151.6706,-100.8776,188.5519,12.5278,257.0372,-109.5846,271.0336,107.1946,152.6554,58.2970,178.6854,-25.8809,351.4264,-158.3223,133.9477,-32.5863,188.5029
-104.6571,-41.9545,71.2597,-90.4282,114.6792,4.3046,188.9684,-68.4439,230.4193,128.9252,25.5558,67.3435,114.1734,-29.0159,308.5782,-157.6905,63.0579,-25.5489,178.8000
-49.7504,-21.7832,136.9362,-29.7263,183.5877,32.0557,254.0775,-24.1721,268.6227,114.3700,42.7770,107.6140,207.1147,33.4105,352.4455,-147.0837,185.6524,-13.2791,296.4677
139.1147,93.8961,332.0378,35.8757,361.2092,89.5997,455.3125,-14.2975,244.2204,75.2016,160.0548,74.0774,287.4529,30.6847,302.9844,-117.7273,273.0879,-16.9068,346.5528
-210.6286,-57.0029,-35.3456,-98.0825,-28.4675,-2.1521,58.8737,-107.1509,-180.8946,-34.1365,-231.8119,-154.7179,-162.0328,-134.6086,-199.4822,-171.0994,-287.2603,-113.0022,-95.5102
-1087.0364,-451.3600,-917.1703,-398.1869,-915.8846,-261.4843,-870.8610,-260.5196,-750.2785,-144.1925,-1060.5865,-413.9524,-910.3602,-332.6730,-847.4144,-299.3082,-1167.1316,-280.5072,-781.0259
-1553.5316,-607.3347,-1363.5642,-581.3622,-1373.8684,-432.7224,-1300.7773,-312.3462,-942.9030,-153.4235,-1469.9940,-493.6600,-1245.6930,-402.2633,-1043.2476,-346.9723,-1503.0396,-373.6014,-1063.8976
-1403.5867,-509.8544,-1216.4401,-577.4833,-1257.1858,-398.9126,-1090.0293,-235.3970,-849.7250,-154.2068,-1306.5631,-480.0317,-1164.1128,-384.7525,-895.1324,-321.9890,-1364.8962,-339.3648,-943.3383
-1307.1326,-505.3879,-1144.7855,-538.9338,-1192.4386,-311.9864,-992.3232,-174.1606,-853.2740,-231.7519,-1187.0316,-504.9263,-1109.9312,-377.6016,-866.1769,-342.9518,-1327.5126,-268.5951,-845.0238
-1376.4484,-548.8569,-1223.4603,-506.8157,-1247.5692,-264.2920,-1077.8026,-175.6416,-939.8212,-255.2464,-1251.4288,-502.0818,-1104.3849,-354.3954,-967.2454,-359.9967,-1362.3873,-213.9140,-830.8472
-1270.0658,-482.3002,-1131.3921,-459.6566,-1155.3326,-224.0638,-992.8992,-161.7131,-962.3693,-165.4975,-1227.9659,-446.8109,-1021.1495,-301.7344,-1007.3641,-322.3017,-1272.7263,-155.4393,-784.9321
-1126.9235,-429.7455,-1010.3499,-439.7368,-1050.7688,-204.1091,-891.7648,-130.2603,-984.1512,-105.1959,-1169.2661,-423.4597,-977.8083,-298.4273,-1003.1926,-335.6200,-1207.2631,-101.1831,-763.3539
-1164.2910,-408.8694,-1018.1788,-420.4532,-1038.5239,-203.2133,-906.9432,-127.8974,-1034.8811,-108.3342,-1169.1849,-399.4712,-1005.1025,-338.6654,-988.7281,-402.6991,-1200.4509,-71.9823,-769.2795
-1195.2341,-299.0627,-998.3066,-342.7085,-991.0802,-165.8418,-851.5859,-130.2021,-1051.2604,-75.8487,-1093.1770,-297.5024,-993.8251,-320.5029,-954.0420,-398.1202,-1125.2964,-60.7880,-731.8067
-1115.8575,-196.8051,-952.9775,-271.1721,-956.1444,-114.5733,-774.6192,-109.6837,-1070.2941,-25.4622,-967.4686,-178.0791,-956.0743,-248.3109,-958.9257,-335.5976,-1051.7749,-65.9398,-692.7520
-1061.8424,-196.2292,-965.2247,-270.6948,-977.1946,-106.2437,-790.6721,-82.9411,-1120.7369,-15.1427,-937.5303,-134.6292,-915.7373,-223.6132,-989.7081,-299.3274,-1047.2772,-82.0700,-673.2926
-1064.4698,-198.7222,-918.2586,-290.8207,-923.6878,-109.2186,-764.6365,-47.0605,-1117.3118,-9.0449,-955.3223,-184.3345,-840.7567,-263.8259,-946.8671,-265.9636,-1027.6403,-75.0646,-628.7136
-1066.4368,-199.2912,-818.4304,-288.3766,-847.9600,-91.8667,-707.4869,-2.4394,-1036.1534,-8.0671,-963.9659,-270.2340,-797.7384,-297.0553,-850.3491,-223.4353,-998.6215,-35.6669,-606.6056
-1034.8812,-236.6238,-821.8102,-265.3692,-873.2032,-78.5455,-738.8547,5.1932,-953.9518,-56.1497,-1011.4573,-258.0714,-829.0374,-277.3748,-780.3577,-221.4088,-1000.5333,-3.3033,-637.8864
-948.5889,-196.1448,-871.9122,-209.8442,-884.9653,-56.4293,-729.7951,-41.7539,-906.1826,-115.0294,-1049.1392,-109.9856,-832.8840,-220.0692,-739.4951,-243.8902,-968.8745,4.6977,-639.6755
-882.4353,-71.0049,-850.7211,-134.0170,-826.3235,-4.8334,-634.9703,-97.8168,-882.8434,-142.0591,-1005.5035,-17.6584,-778.4423,-177.0803,-741.1315,-248.9948,-899.6871,20.6142,-612.9085
-899.2108,-15.8423,-803.1086,-75.0724,-802.2142,30.2237,-637.0234,-127.1307,-873.0405,-156.2317,-921.9567,-96.0780,-749.9071,-182.9955,-804.2367,-254.6813,-848.3258,55.3047,-642.2894
-877.8558,-28.9404,-745.8456,-47.2203,-773.5908,21.2275,-708.7639,-133.6861,-848.6467,-152.4891,-820.5305,-174.8144,-754.5389,-202.2771,-847.2880,-264.7245,-791.7078,61.8234,-692.5946
-763.1992,-30.5700,-662.3893,-62.4578,-689.7643,8.5349,-709.0349,-129.2919,-807.7352,-134.9031,-708.4623,-131.4311,-744.4790,-179.4607,-807.8623,-252.4681,-731.2350,12.8316,-676.4315
-702.6239,-57.3428,-622.9726,-97.4780,-653.6514,21.6651,-695.7646,-121.8547,-791.1364,-159.6006,-656.3073,-71.9128,-710.5166,-126.6654,-752.7964,-235.5438,-707.0182,-35.1134,-604.0001
-715.1257,-80.9009,-620.0490,-72.8176,-645.4683,58.1952,-677.3461,-115.9485,-798.0613,-209.9321,-636.5660,-55.4957,-644.8212,-91.9720,-735.7899,-243.3974,-669.7189,-24.3822,-529.0532
-654.4593,-9.4453,-564.4664,3.3918,-560.9631,105.4557,-578.4078,-113.0861,-789.4537,-203.1620,-533.0216,-16.2642,-561.0858,-77.3713,-720.3962,-258.0867,-586.2413,7.7312,-489.2345
-521.7512,91.9092,-485.0604,30.0700,-476.8636,131.9579,-509.1964,-117.7051,-767.0673,-148.7092,-389.0378,49.9244,-503.3280,-49.3118,-679.7580,-254.9890,-509.2233,5.2388,-486.1226
-422.2250,135.3427,-437.8151,14.0127,-454.4540,124.7467,-527.2869,-123.0423,-742.8973,-109.1133,-328.2028,93.8663,-461.9840,-1.8365,-620.6639,-239.5954,-433.0603,-8.5709,-459.7095
-362.2188,162.4864,-397.4093,32.1544,-414.3653,113.4952,-474.3843,-100.3668,-690.1750,-74.4385,-312.8614,108.4288,-411.3623,33.8823,-542.0342,-213.5550,-339.8509,-1.0955,-379.1088
-311.3174,188.1828,-374.0249,54.0274,-373.9020,111.0524,-356.7773,-34.3414,-601.7045,-11.0177,-249.4346,103.3246,-379.9949,42.6161,-453.4910,-153.6136,-295.5680,1.9149,-303.9311
-267.0960,190.0052,-381.1186,36.8912,-390.2286,105.9836,-342.2035,49.1786,-522.6302,67.9050,-163.2352,97.6465,-372.6959,53.2610,-383.8037,-59.8390,-294.8830,-11.0468,-269.2816
-230.9012,202.6333,-364.0770,25.1725,-396.0595,108.2474,-393.2911,114.6620,-484.9611,128.5920,-118.9734,111.9953,-354.8590,81.0901,-348.8287,14.9895,-251.8201,-9.5202,-244.0161
-231.7507,215.8985,-327.2497,25.9049,-371.7987,116.0701,-382.0456,151.3502,-465.6890,153.5782,-126.1721,119.0814,-330.7584,89.1240,-333.8432,46.5325,-194.2894,3.0618,-212.8574
-270.3413,191.3148,-318.4393,7.6193,-371.1635,98.7234,-319.3370,165.2592,-421.0831,170.5794,-157.6658,95.0043,-307.4193,63.1284,-298.9319,82.5449,-194.4270,-6.7588,-173.5257
-269.2054,188.3348,-307.9113,2.3248,-357.4104,64.3549,-250.3012,162.6388,-337.9174,219.9641,-176.0339,74.0844,-271.9462,47.5345,-223.7628,125.7351,-211.6245,-27.6168,-129.1052
-200.3562,236.5597,-287.3361,23.6549,-314.0615,52.1604,-213.4213,149.7938,-248.3093,267.5186,-163.7193,72.4925,-253.5988,54.0619,-149.4872,109.2326,-192.9107,-16.2320,-118.0800
-133.6909,259.6681,-297.8900,26.3243,-304.9986,60.5021,-238.7574,139.8280,-184.1252,259.2433,-134.6186,66.0500,-261.9719,48.7531,-114.4142,56.9975,-155.0985,32.0427,-134.5080
-121.3536,251.0030,-296.0759,17.6217,-302.5995,69.2658,-241.6770,150.0813,-129.1826,239.3896,-101.6206,57.5365,-235.3241,51.4159,-78.5524,65.0673,-122.4769,71.5001,-109.1173
-156.5428,258.9295,-243.3253,26.4079,-255.7247,85.0034,-155.5639,177.6481,-58.4366,256.8850,-62.8414,60.7960,-172.0747,104.0531,-4.0142,112.6083,-111.8377,64.3753,-53.8109
-175.8782,248.6461,-208.7697,29.2691,-220.0518,112.2390,-86.2831,187.7747,-1.1152,250.5046,-13.6414,70.5364,-143.1225,156.6743,51.2117,114.6352,-111.8262,41.2897,-41.0043
-97.6747,206.7513,-204.7225,37.5764,-205.3912,140.4562,-98.9843,161.5954,-0.7388,181.2628,32.0463,87.1566,-135.1502,134.9410,27.5871,82.1433,-70.6253,65.0128,-43.2380
19.3840,198.6895,-161.7495,89.1737,-150.6046,164.7025,-105.6685,136.4072,-37.6944,128.9782,37.3850,95.0644,-84.4398,75.8375,-22.5178,51.8427,2.9152,119.9299,2.2814
23.4580,226.3241,-95.4588,132.5578,-83.9566,176.2133,-64.5994,145.6740,-62.4805,141.8319,11.6371,65.6363,-14.1475,64.7245,-23.2154,18.1810,37.9997,122.2786,62.4316
-43.0935,232.3625,-58.9119,111.0745,-53.7336,164.2440,-13.9193,157.0788,-68.9707,156.6498,22.5176,33.0306,25.6790,99.5046,8.9153,14.2085,35.0042,64.2236,93.2960
-19.7677,206.6753,-35.2949,74.6063,-27.7408,139.0141,34.5513,134.4592,-64.8360,137.5412,64.5976,57.2288,43.9339,119.4339,42.0705,63.8846,43.0060,24.7174,112.9528
45.8302,177.2810,-9.8147,71.5809,8.8521,112.8804,67.3296,98.3790,-38.0616,131.4387,66.1485,111.4237,50.0845,105.6705,103.8290,89.4155,66.1201,20.5591,120.7987
41.4192,182.5878,4.8235,80.1436,33.5802,83.7709,62.6912,67.4828,-18.0415,139.6652,57.7123,116.0272,35.5058,74.6781,169.4983,35.9855,104.9042,-0.6090,86.5292
71.5994,225.2062,13.3908,88.8139,39.7715,62.9819,28.0210,26.2905,-59.6071,94.1097,102.3380,45.8672,23.8299,25.0077,144.1255,-32.7479,164.1332,-22.0098,27.4546
197.2864,234.0204,18.5308,101.4336,18.7492,67.4249,-20.6602,-18.9596,-117.2316,9.3392,132.2890,-47.0636,40.7202,-37.9786,57.0684,-58.7188,204.8958,15.1081,-0.1537
209.9437,193.0990,33.9163,98.9932,-0.8786,78.4534,-42.6149,-49.7265,-86.6701,-13.7724,103.9193,-80.4191,63.3782,-67.5086,49.8257,-55.7849,208.1463,71.7286,18.6133
28.6515,186.8382,75.4971,76.1739,32.4811,64.0971,-14.0092,-82.8196,11.9688,21.4541,112.7602,-36.2643,54.4817,-42.8445,109.8808,-37.2673,208.6429,70.0245,32.4660
-63.6916,207.1814,85.8693,49.1712,64.7690,28.0663,-21.7983,-123.8253,74.6928,18.8333,172.5808,8.2227,10.7835,-24.7470,99.4755,-2.0945,220.1750,32.6364,0.7369
94.8435,174.8215,21.6970,27.9982,20.5789,-7.3595,-111.9393,-146.0402,99.0485,-10.7097,169.2899,13.7283,-40.7281,-59.4073,37.9702,33.5328,234.4564,10.5577,-42.2366
231.3058,143.5325,-37.8431,24.0945,-42.9746,-34.9722,-160.9708,-163.7382,132.3556,-2.6378,93.1637,32.1326,-67.7892,-96.1288,35.7737,41.8569,247.9527,-19.3717,-60.4991
113.7551,172.3890,-44.7237,33.4078,-74.4753,-48.0840,-126.6628,-209.7079,129.0590,-7.2815,32.5659,58.6099,-54.6035,-84.8349,46.7234,-3.3706,230.1222,-64.3386,-81.6694
-69.6726,166.5483,-62.2036,19.9295,-112.9835,-40.0870,-131.9231,-247.4321,45.4715,-63.3697,4.0192,18.3185,-25.0245,-56.6843,-5.7060,-90.7599,166.0195,-76.3920,-114.0653
-96.9987,81.4123,-96.5723,-28.5259,-139.3989,-36.6746,-178.7073,-233.2263,-51.2904,-85.7466,-16.6367,-68.3987,-28.6434,-40.1106,-41.7923,-151.8782,100.5669,-68.6089,-122.4286
-60.0956,2.7017,-97.7704,-81.4761,-118.5252,-69.3275,-168.7641,-204.3324,-106.4868,-52.3052,-26.4855,-106.7657,-70.4984,-18.9030,-7.8964,-148.7898,53.6931,-98.1207,-127.2065
-80.7126,-42.1226,-93.7817,-123.8706,-116.3849,-116.7351,-145.9445,-206.2619,-161.7709,-47.6119,-25.0459,-81.6939,-97.1544,-5.8663,1.5795,-133.5726,0.5928,-148.5969,-171.3521
-93.2702,-77.2581,-114.0639,-162.3513,-157.1994,-139.7308,-174.1693,-223.3392,-233.5766,-68.7759,-8.0419,-49.2811,-89.7340,-31.9034,-49.9656,-149.2641,-45.3516,-185.9022,-216.4841
-63.7968,-96.6301,-124.9459,-190.9702,-172.6035,-149.6170,-198.1459,-225.0865,-256.7941,-48.6624,22.3367,-58.3680,-88.1524,-76.5709,-74.9729,-161.3082,-66.0258,-233.2224,-219.1280
-57.3012,-136.2702,-125.0740,-205.0095,-161.0464,-172.2008,-198.1118,-200.1100,-195.4126,1.0118,35.3035,-125.3387,-96.9012,-110.4461,-40.9640,-142.0585,-94.6422,-288.1987,-208.3040
-77.9595,-217.1062,-124.2969,-218.6638,-157.5634,-196.4394,-200.7929,-156.6738,-94.7933,44.0583,37.2225,-198.1055,-83.0106,-143.0765,9.3871,-120.4369,-140.0167,-312.2465,-195.5308
-103.4456,-256.7308,-93.3863,-247.9045,-138.4862,-213.0700,-172.1560,-123.7877,-11.2576,65.1022,54.4816,-199.5993,-54.5270,-168.1697,61.1108,-113.2853,-160.8019,-313.7036,-150.8930
