Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-43.1585,9.1457,-38.5941,1.4638,-30.3543,15.1930,-19.6578,-7.8390,16.5777,3.0791,-27.3086,33.6229,-14.1647,60.6126,58.6936,13.3949,-36.0380,1.9989,-31.4596
21.9651,-26.5889,-30.7367,-34.3154,17.2491,-39.0637,3.0962,-9.5313,41.6531,0.7617,1.9705,24.0086,18.7751,-9.9622,-0.4174,-32.0754,-51.0880,-26.7412,-42.7594
73.1392,-17.7806,16.6566,-86.2947,-11.6016,-111.7661,-76.0595,-24.7399,-79.8916,-33.9773,20.6416,4.8166,-26.7413,-71.7247,-134.0509,-53.7058,-14.7678,-87.2282,-77.6733
67.0509,-6.3145,66.0602,-122.1809,-54.8971,-122.4640,-125.2448,-16.4943,-201.1479,-50.7182,56.8826,-20.1759,3.7652,-75.5214,-50.7886,-27.2088,11.3806,-97.7633,-96.3387
38.1097,-40.8020,78.7896,-118.9977,-8.2533,-84.5157,-55.8076,3.3527,-172.4227,-39.9582,110.9676,-61.9029,131.7273,-127.7807,124.7210,-25.3275,13.8185,-37.1255,-45.3082
33.9200,-77.3379,62.2471,-70.6438,63.4950,-60.3367,3.5456,-2.4390,-92.3458,-30.1830,121.2274,-94.4000,142.2759,-200.7388,40.2427,-60.4529,20.4280,2.3881,25.7662
53.0016,-81.2202,46.0163,-3.8625,66.5445,-39.1354,-18.3618,-10.3099,-72.4124,-16.7396,76.2039,-68.1486,16.7332,-139.3134,-163.2777,-58.8105,13.2934,-24.0931,43.7250
59.3589,-71.4755,31.7439,21.1854,35.5994,-3.7636,-34.5704,10.6183,-71.2230,1.1016,27.3551,-5.3508,-38.2004,-11.9574,-131.9600,-24.8655,-22.2928,-62.2013,31.7295
42.7822,-43.8375,-3.7489,-8.4797,9.0992,-5.0900,-24.0027,12.3353,-74.1966,-13.4236,1.7879,23.8544,-2.1669,5.1434,29.8458,-34.4596,-54.8477,-88.2101,5.8748
30.3712,-10.6233,-40.2091,-23.2503,-24.8665,-49.9433,-32.4146,-46.4495,-108.1327,-64.1299,-2.4665,15.8942,8.4190,-46.1898,47.4195,-78.6032,-48.7872,-112.5547,-58.0493
24.6328,-31.9372,-16.8767,8.8147,-46.7359,-63.3759,-42.0374,-105.0366,-118.8166,-102.4862,7.3734,12.4968,18.3449,-66.1013,-21.9489,-83.8468,7.9497,-105.7844,-94.3652
