Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
39.6609,-84.9263,70.0254,-74.3427,74.9944,-112.0275,49.0086,-190.1679,1.2914,-210.2775,16.9985,-126.5163,24.2845,-117.6072,5.1035,-125.5191,107.9477,-130.0835,10.3213
74.7418,85.6569,137.0069,106.6150,218.5845,137.7917,133.5023,-97.1540,-37.0545,-240.8530,38.1175,22.2719,127.5268,64.0971,33.8349,48.8269,121.7137,136.4869,-85.6955
87.7870,160.5854,162.2583,170.1635,288.8567,213.3751,192.9084,-96.7408,-49.6691,-265.3416,66.9476,99.0976,199.5980,147.3118,71.5790,123.7022,94.4840,236.9616,-204.4681
106.7284,156.9399,166.6335,156.9090,274.9504,167.5441,196.2341,-109.9144,-35.7424,-250.7607,98.8807,104.9960,210.4052,125.6322,88.9232,104.0572,84.4739,198.1389,-248.2437
100.8904,190.9539,140.4726,184.1420,217.2386,189.4925,172.8711,-14.4000,-5.3520,-154.8574,89.8692,122.2666,160.5311,113.0463,78.0169,94.8619,82.4338,217.6561,-198.9613
56.0893,223.3848,81.8692,203.7404,168.7327,216.5686,209.5941,102.2998,89.9496,22.1928,51.6468,138.0614,97.9018,114.4802,98.1994,85.5686,54.0420,268.9603,-98.2487
39.1553,197.9427,52.0395,177.7896,178.4459,182.9177,305.6818,167.2992,232.1832,217.4285,47.8027,137.6487,86.3578,112.8946,162.1745,82.2751,23.3727,263.6159,32.7185
66.9598,165.3266,54.3546,148.1858,188.3560,157.1261,323.5163,234.4219,305.1093,354.8229,73.4283,144.5174,85.0105,118.5077,179.6417,119.6459,4.1691,210.6853,185.1832
72.1867,128.8618,23.5322,84.0589,114.2417,102.2340,221.5717,285.4021,290.7530,402.1830,72.9397,114.5073,15.4906,71.4905,117.1014,103.3119,-15.6181,104.0431,322.3721
37.0545,57.8662,-28.1090,-19.4439,25.7996,-13.6877,135.2399,294.3291,283.8209,398.9081,44.6957,27.1419,-71.5588,-37.9133,55.8931,-13.6083,-29.9823,-10.0068,405.1719
10.8589,6.5547,-38.3012,-60.5641,14.4522,-72.2579,120.8342,311.1955,293.5798,398.6906,25.2617,-32.0393,-95.4596,-103.5181,36.5848,-97.0928,-43.7219,-45.3616,435.3735
15.0519,-5.4985,-21.8479,-44.6800,2.1266,-83.9409,76.9162,278.8729,246.8017,368.3347,23.3472,-39.5492,-101.6545,-104.8595,15.6730,-95.6866,-57.1603,-92.1492,424.9434
24.8677,-45.5030,-27.6615,-80.8999,-97.6472,-186.0119,-39.1574,135.1140,140.2480,244.0052,21.8242,-64.4812,-145.8189,-109.6692,-26.6441,-99.3676,-41.7783,-252.7542,354.6556
13.1175,-123.3434,-49.7485,-160.7708,-207.7577,-326.6507,-153.9299,-2.2875,28.2825,55.7307,10.0228,-118.6763,-177.3895,-131.2880,-69.6643,-135.2567,-18.0688,-401.0592,220.8963
-16.7382,-218.8627,-57.0601,-237.6792,-242.9193,-413.9431,-225.8278,-128.3077,-75.8407,-156.8495,-0.7975,-196.7521,-149.6447,-209.4620,-102.9801,-215.3466,-29.2127,-464.7672,60.3395
-31.8253,-338.2080,-44.3289,-331.5627,-258.8872,-525.7006,-295.1454,-398.4982,-202.9214,-411.2467,3.1279,-308.0264,-103.6206,-366.8799,-131.0015,-357.2779,-27.6852,-562.9769,-126.3525
-10.4707,-388.7801,-21.2475,-371.2652,-318.9708,-640.1061,-399.9294,-694.1176,-367.6918,-618.1823,14.7439,-349.6704,-87.6957,-435.3419,-165.2936,-426.1223,31.6106,-662.1454,-366.1660
32.5486,-285.8132,12.5581,-272.6953,-354.6370,-607.2019,-496.6203,-780.7519,-521.3339,-646.1182,28.9270,-241.8816,-81.4789,-314.9370,-202.1852,-330.6042,84.7387,-608.9374,-601.0564
59.5592,-183.2036,48.2647,-170.7433,-291.5128,-477.5949,-492.8356,-755.9898,-573.8096,-603.5467,46.9132,-139.5501,-38.8849,-208.5491,-201.9450,-244.3749,90.4417,-472.1864,-710.9974
41.4092,-212.8308,49.9097,-184.7276,-186.9845,-366.5964,-364.9001,-705.4691,-476.4182,-630.3295,45.1093,-164.7770,23.9304,-228.2601,-142.8246,-259.2650,89.2483,-364.3618,-625.8730
6.7552,-199.3325,24.2401,-166.5171,-85.6229,-186.3972,-168.0711,-459.5863,-265.6902,-575.1052,17.3739,-172.9403,51.6670,-198.8539,-62.7785,-210.7174,94.0153,-197.0445,-355.9216
16.6356,-28.8401,42.3228,-27.8912,66.0604,68.6138,36.8530,-132.6323,-55.3992,-383.1338,7.8847,-84.0671,50.7610,-78.2297,-3.5614,-84.6055,104.0234,26.2621,-42.0107
46.0314,89.4894,91.5572,64.3684,189.0947,184.6151,157.0242,-64.9824,24.7321,-331.1338,16.2282,-40.3160,55.3511,-20.3351,25.1607,-45.6259,137.9941,115.1520,79.7233
16.5913,45.9228,65.0686,53.1373,109.0972,138.8943,116.5772,-125.2228,-19.4440,-406.8105,-16.5897,-58.7637,39.6345,-4.3969,25.7712,-38.9911,155.6200,79.2696,-14.6138
-33.7117,23.2891,-6.8105,88.7805,-36.7273,147.0805,35.5808,18.2718,-24.0192,-225.1494,-73.7680,-5.1967,-0.1850,83.0638,19.9090,76.4151,123.2028,124.4142,-55.0568
-10.3372,104.7480,16.3706,181.8926,43.9494,240.8512,90.5076,219.7157,75.5606,149.9214,-77.6692,88.2992,1.2206,179.5362,32.4888,192.9024,110.8026,250.2445,75.5758
51.4385,170.0755,93.8650,198.4073,225.9298,274.8936,187.7237,228.1222,134.3120,256.4105,-29.5255,114.7357,38.2950,200.8298,43.2817,181.7372,139.6442,292.7926,164.6127
62.0154,170.3547,78.0669,139.9519,200.1387,248.0764,144.0347,170.1117,75.0467,97.4235,12.7909,115.0259,39.4971,175.9188,26.6652,122.6767,116.3019,253.1441,100.8720
19.8975,134.5448,4.2595,97.1353,77.9889,251.9602,55.5981,185.0617,21.7041,15.1539,16.0852,115.5063,26.1679,128.3598,11.4301,91.6065,29.6271,242.4043,36.7608
-41.0159,59.0169,-17.9257,76.2113,99.7520,276.2409,82.9462,204.3300,53.0505,30.2490,-27.8568,60.0380,50.3875,84.2633,25.0010,73.8030,-32.4256,257.4378,57.0315
-75.9279,-10.4740,-11.8781,51.4507,150.0411,260.1814,133.6539,197.7701,92.4044,20.8186,-63.7995,5.1624,73.9131,85.6597,44.6075,85.3855,-51.0565,225.4328,93.5519
-22.2402,-6.7220,-8.2793,32.3953,92.8524,191.1157,101.3697,169.3122,87.0915,31.8795,-6.9093,38.7258,75.4733,85.1289,55.2883,115.1782,-47.2501,148.0602,106.7878
71.8493,31.2074,26.8163,42.7030,51.2424,122.8050,74.7619,100.6922,73.0935,66.5965,84.5853,90.4871,87.8552,45.8802,71.2068,96.5414,-7.7879,102.1758,91.0775
68.9207,43.2221,54.7549,95.3988,67.7431,129.0530,90.2827,69.6590,65.7050,86.0935,63.9047,81.4401,74.6584,42.1751,75.2443,48.7670,31.4779,129.0393,52.8457
-32.7811,33.1389,3.0002,123.9565,20.1582,161.2929,37.1262,106.7530,33.4127,137.5367,-47.8102,43.4615,-3.2476,59.3654,25.6249,40.4908,-12.4697,144.5651,44.5546
-122.6599,-15.4165,-99.4570,26.1746,-92.2500,81.3983,-90.9368,90.5392,-24.5026,173.1940,-109.9857,-6.7359,-68.0588,-11.5586,-54.1460,48.6514,-144.6683,48.0077,66.2140
-164.5856,-105.9240,-173.5939,-125.7623,-162.1845,-59.3826,-147.8492,32.6295,-42.4608,120.6869,-99.7133,-57.5292,-57.5224,-94.8555,-72.7948,35.5344,-263.0666,-73.8278,60.8710
-153.7624,-135.9158,-172.8677,-138.8678,-138.6193,-47.2009,-72.4091,90.8045,23.9006,122.7262,-74.0077,-31.3986,-21.7281,-26.8917,-7.3488,51.7920,-250.0905,-39.8567,69.6474
-72.2711,-36.9986,-100.5724,-12.9895,-40.8014,120.3499,17.3861,233.7682,91.1631,245.3317,-40.2539,74.3665,-2.0613,120.3792,37.6986,130.5984,-118.3511,127.8526,140.9361
2.0887,81.6479,-33.5655,74.4153,30.8938,219.1035,-0.6886,292.8812,48.5016,270.6231,-6.0489,137.5586,12.2182,150.9621,-8.2336,182.6410,-42.1721,231.9565,162.3308
-21.7613,84.8221,-42.2639,52.5652,-1.8392,159.8428,-73.3077,232.0970,-47.2125,126.9741,1.0452,101.3474,24.7724,49.1476,-59.6195,112.0058,-117.2551,203.0790,54.7844
-75.5156,11.3845,-77.3969,-9.2057,-37.3247,71.0782,-60.4913,123.0445,-59.5118,17.7137,0.0278,46.1740,44.6552,-34.8755,-28.0317,-3.7873,-198.3170,151.1831,-57.5511
-54.8927,-3.1239,-65.0656,-36.6235,14.4705,65.9202,23.2318,50.8817,-7.9013,5.0781,22.9865,54.9922,73.4232,4.1396,31.2392,-3.9673,-155.3560,146.8916,-68.6977
-12.5014,39.3983,-45.4757,-15.3626,29.3921,106.6072,37.4432,59.3339,-1.2199,-18.2567,44.7468,100.7874,70.3832,94.4171,42.8960,77.2073,-100.8634,133.8754,-42.8916
-64.9277,1.7786,-93.6094,-20.6460,-68.0888,78.4486,-21.5972,66.9942,-23.5301,-35.1641,11.5900,79.6312,27.2152,79.7881,32.2601,67.0947,-176.3820,61.5230,-50.9473
-186.3080,-108.9161,-180.0048,-96.7884,-136.0826,-22.9699,-26.5962,17.9283,12.0603,48.4250,-71.4136,-14.2879,-6.0632,-24.2947,37.9414,-10.4269,-303.4944,-5.5512,-49.5080
-211.2724,-107.7445,-197.5026,-116.8072,-95.3300,-48.1281,33.2069,30.2793,93.0900,228.1026,-109.0009,-30.9601,-20.5501,-38.1202,48.1488,5.2042,-301.4533,17.9983,34.1261
-78.5461,18.3713,-114.1033,-8.6636,-44.6552,40.9614,49.2083,129.9286,133.8995,407.8885,-41.1313,81.7437,-44.6024,68.1197,51.0933,86.7534,-154.2487,75.1055,156.5234
36.9105,67.7810,-42.6132,56.7217,-57.1554,61.8993,-10.4105,140.2621,95.5824,472.9459,30.6332,162.1228,-61.9542,144.7743,41.8531,122.4107,-43.9291,44.7811,157.6629
-12.5938,3.6461,-79.9828,-13.0028,-115.7869,-52.3544,-84.5528,30.6063,12.5166,400.5251,-6.7946,123.9382,-54.5832,138.9691,9.7778,153.0180,-90.1489,-42.7068,1.5149
-115.2240,-36.2626,-150.5572,-76.1656,-174.5110,-136.1670,-130.7749,-53.1679,-59.0957,274.7215,-87.7587,62.5785,-51.2794,108.8532,-30.5798,195.8584,-175.8740,-79.8247,-121.1318
-125.9795,-46.8010,-144.5383,-78.0761,-180.4359,-127.0811,-152.0166,-95.2400,-102.1309,141.0962,-105.2443,20.1058,-62.8915,65.9032,-56.9709,147.6146,-153.2858,-83.6220,-112.4936
-69.7918,-49.5011,-78.4530,-57.6194,-140.5586,-109.2425,-167.9384,-129.3396,-141.9109,36.9440,-73.0127,-4.3331,-60.6390,27.0919,-76.1463,53.6772,-56.2223,-81.1418,-128.6885
6.8656,65.4916,-4.9227,65.6618,-113.9272,-53.9673,-178.9835,-80.9595,-178.2728,81.3953,-28.2956,72.1602,-35.3760,57.6340,-86.5433,88.1313,21.9768,8.4635,-237.6792
77.4775,245.7516,47.2464,247.4758,-90.2946,75.2007,-146.6291,34.2496,-162.2227,247.3898,15.9113,217.4791,-8.3175,149.2381,-63.3609,217.9794,51.1582,157.1917,-276.2777
72.8880,254.2422,40.0352,246.2623,-23.4865,153.1737,-55.3541,97.8494,-73.4116,305.3057,22.6839,243.2343,7.3147,210.5195,-13.5841,257.8733,28.6755,196.0975,-167.5388
38.7513,124.8841,18.1252,101.0726,58.2343,125.3391,36.8409,118.6705,30.1723,220.4065,15.2402,147.1270,21.1004,189.3029,23.1691,187.3241,17.2425,126.8380,-26.3251
