Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-113.5340,-24.7868,-140.0279,-70.8983,-120.0657,-158.2839,-72.6273,-45.6869,-86.2575,-118.3609,-102.3813,-28.0493,-107.3719,-57.5936,-181.4203,-25.3590,5.7399,-32.2328,-44.5060
-319.4301,-213.0454,-309.6874,-101.5911,-267.9633,120.7267,-342.2463,83.0338,-144.8240,13.4460,-281.1483,-83.1976,-259.9609,-39.5937,-204.4948,-8.1520,-561.4964,-78.1355,-200.1950
-392.4887,-261.3920,-392.7781,-110.4132,-315.0246,194.2608,-404.2464,135.6519,-168.6805,109.2246,-331.6099,-96.1055,-304.1355,-32.0983,-162.3595,-2.6379,-764.7562,-88.5786,-278.3772
-322.4207,-187.8232,-307.6109,-51.3377,-240.1486,162.1367,-279.2729,82.3287,-122.0114,160.3827,-255.6339,-65.0857,-222.8504,2.4991,33.8895,-1.5785,-593.0704,-18.6131,-228.5869
-290.7097,-137.2669,-219.6924,33.8553,-171.1812,238.9126,-231.1868,46.5536,-87.3699,14.9327,-224.9748,-29.0272,-164.0231,60.4238,175.9349,-24.1264,-508.8015,60.9338,-206.2751
-263.7559,-95.0186,-197.9232,68.2685,-149.2645,287.5087,-296.3203,51.6665,-153.2203,-22.1816,-214.0659,-19.0893,-167.4531,52.1535,-2.0131,-34.5822,-489.6811,75.0398,-260.6596
-133.0963,-21.8845,-125.0350,67.0350,-142.6985,208.0663,-328.2556,14.6129,-224.8253,108.3505,-133.7574,-13.4514,-155.1122,-10.9665,-303.0468,-20.0988,-340.9621,67.4233,-283.7858
-52.9790,-8.8797,-24.7576,89.7125,-158.2334,167.2045,-331.1085,-62.3292,-197.2379,-31.9795,-92.9561,12.4206,-128.9471,-17.2288,-311.9589,-38.7713,-284.3278,84.6691,-275.4272
-126.5215,-67.1821,-25.9683,114.8043,-164.1983,187.1839,-337.5300,-98.9639,-154.7328,-199.7394,-132.8720,26.8625,-118.4592,25.4170,-20.3376,-69.0932,-407.4979,75.1003,-308.9963
-155.4118,-84.7193,-69.0985,91.7400,-120.5421,135.2675,-283.0568,-95.5839,-145.7900,-12.7416,-110.8199,19.3616,-86.4773,27.0847,196.6931,-48.6564,-435.7404,13.2984,-328.7119
-93.1836,-77.4682,-69.6340,38.2347,-110.8555,49.2348,-217.8638,-95.2836,-75.0508,77.3365,-61.5375,14.0550,-68.7031,-5.9535,119.8258,-16.8271,-369.9442,-34.6776,-265.4559
-137.1669,-127.0163,-106.2832,-6.8925,-179.1739,15.8503,-204.4698,-53.3932,45.4812,42.6200,-126.5885,-14.5413,-129.4096,-19.2599,-6.4304,1.7015,-387.5993,-23.7381,-174.2471
