Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-86.2689,-112.9586,-88.0417,-97.9233,-94.8354,-94.0830,-312.1109,-77.6973,-199.4618,-114.0250,-53.4193,-67.9455,-11.4075,-25.8275,-76.7029,-24.1695,-145.3023,-69.4586,-115.5686
-63.9980,-40.9996,-74.9050,-9.5040,-75.5478,-30.9756,-266.1177,-38.2119,-211.2635,-118.3704,11.8822,24.8949,13.7458,35.8024,-58.1078,-9.7341,-58.8961,-50.1030,-92.6357
20.9778,64.5250,9.9614,118.9365,2.1481,49.9452,-121.7215,15.2921,-155.5817,-95.9972,57.2515,130.1774,47.4046,95.2376,-25.4303,7.5861,50.8442,-26.9287,-31.4165
50.4218,89.2919,24.1505,143.9728,12.3656,63.2249,-61.8996,20.1969,-126.7330,-91.6964,-11.4862,142.2789,2.7747,85.5009,-30.0662,7.2802,62.1418,-45.9933,-0.6179
-7.5043,40.6930,-67.7580,71.5278,-68.1918,40.8539,-112.7589,-13.2287,-165.2583,-121.2985,-131.2241,89.8968,-84.8177,36.8061,-67.2419,-5.4387,-3.5078,-85.1330,-12.5862
-33.4529,20.0054,-115.3746,35.1592,-98.7892,64.6358,-59.2224,4.0458,-133.0396,-106.6477,-175.8445,78.4553,-87.2591,50.8830,-59.5752,4.2043,-15.3884,-73.3788,17.1696
-8.9390,34.4049,-81.7899,48.5927,-36.7472,101.8065,121.8411,64.5281,-17.0099,-43.4573,-127.3616,100.5641,1.7656,116.1052,5.5988,30.2750,41.2627,-20.9645,82.0896
-21.7990,21.0051,-66.2719,25.1921,9.2790,89.6618,210.6591,70.6299,24.4629,-23.9453,-58.9728,75.8286,60.8931,123.2755,45.7288,30.4562,60.9423,-7.7632,83.3668
-46.6273,-10.4022,-61.0986,-28.4539,3.6706,61.0669,174.8695,23.9219,-1.6623,-41.8736,-17.0623,16.9152,48.3628,66.6825,31.6521,8.1762,16.8143,-43.7250,32.1614
-19.1066,-3.1149,-15.2345,-43.0419,11.3269,56.1179,191.9206,-0.1486,21.2353,-34.0954,22.6997,5.6809,45.7928,35.3823,26.4571,-3.2038,-3.8983,-61.7953,10.1272
5.8539,44.7468,8.7188,-9.4387,39.3105,52.4353,290.8958,-7.0466,38.8390,-42.3040,86.4742,55.8627,90.9180,41.7993,55.3530,-10.3001,42.4984,-42.8198,4.2614
-13.3427,88.6515,-26.9378,41.9699,38.6440,35.2928,346.5173,-36.9057,-13.9546,-97.0491,128.0188,103.9946,122.6678,29.1996,73.9083,-30.3416,98.1744,-38.3344,-23.0317
-14.6618,101.3684,-45.8321,77.7940,4.8737,16.7896,338.4368,-70.4106,-30.8583,-117.5393,97.6671,103.7184,105.1934,-10.0055,67.1674,-47.3688,115.0310,-70.1654,-41.5317
20.8102,89.0741,-10.9709,62.2771,-24.8663,1.0399,359.4923,-85.1458,43.1941,-76.1174,49.8364,64.4535,73.4108,-40.1031,66.4594,-50.2915,112.5020,-99.1219,-38.3347
36.2899,68.9962,25.0005,9.3266,-25.8166,-4.7336,433.5739,-91.9941,106.7579,-49.2443,57.6658,20.9051,54.3211,-46.4539,78.4217,-51.4328,105.1571,-96.1705,-40.7758
26.5786,62.3439,26.8920,-13.8028,-6.5051,9.8328,488.3772,-88.4557,103.6241,-63.9530,84.5602,16.5372,51.7020,-34.1993,81.1340,-51.8566,81.9972,-68.1960,-39.3770
40.2960,95.6295,13.3978,20.7748,10.9369,39.8402,506.5164,-61.9665,97.2936,-68.0548,78.1555,81.3366,79.3105,-10.3446,78.5380,-41.5080,70.2018,-21.1934,-5.9044
84.9640,162.4109,22.7605,74.4096,34.2947,78.1514,565.8386,-20.7076,153.2734,-25.0213,81.2805,169.1990,125.8188,9.0691,96.7375,-24.3678,108.2484,36.9964,50.7665
123.2565,209.1819,70.9421,111.4944,87.3998,123.2840,668.8677,21.7152,247.3304,44.6617,123.5952,190.9894,146.2958,14.3510,130.5546,-9.4986,172.1877,90.2411,105.5499
134.0150,212.4141,119.5398,135.3045,148.7622,176.5101,709.0235,67.7465,292.0084,88.2525,141.9262,156.6573,135.2458,33.2633,147.2201,7.4987,223.4152,151.5880,153.0145
126.4782,205.9773,122.2944,158.2363,178.7419,241.4745,678.6312,126.5895,271.8354,92.5389,103.1554,151.1956,128.9296,93.4205,144.0651,34.4258,262.0582,237.1849,205.5723
108.9123,202.4328,96.0944,170.4467,188.9742,303.2961,668.7602,184.2835,259.7907,99.0723,73.1844,168.2735,131.5156,155.0844,143.6328,61.4002,278.7312,305.5009,257.5431
92.8619,194.3498,97.7242,156.8107,206.1615,341.5965,659.6578,207.3359,258.5581,112.5731,110.0924,157.0881,123.2419,167.5760,139.5763,70.6301,264.9603,326.1568,270.3792
113.7365,208.7095,155.8226,136.1975,224.1176,370.4767,600.8566,201.9412,231.8551,109.6942,189.9382,156.4962,116.0350,164.2991,120.5699,68.8456,261.9221,345.3565,241.6264
169.4962,240.6440,234.6818,139.6338,241.8925,390.4194,575.5458,207.4069,244.8885,125.9309,252.4446,184.4400,129.5026,181.4139,115.8961,74.2585,283.4027,371.8959,228.4484
181.6885,228.8105,248.9487,156.0201,254.7829,356.1651,608.7045,210.3148,310.6877,170.3746,256.3945,167.2486,144.3297,168.1399,136.8607,75.4254,276.6910,331.2837,238.7380
113.7224,172.1449,158.1746,147.1268,212.2198,276.4549,569.6787,174.8723,306.3264,172.2791,201.5854,110.1227,130.1928,107.9180,139.7635,58.1582,228.4001,218.4189,218.3948
35.6842,120.6052,33.6046,91.5200,107.4365,217.9184,453.8002,136.8275,248.9137,147.4867,131.0002,87.0219,98.7731,70.9226,115.2702,46.2159,169.4729,121.0472,178.9823
-2.4789,67.9440,-34.7421,-0.3921,41.7433,175.7969,414.2791,136.4696,288.4268,187.8498,90.2941,62.3962,85.6014,61.2494,111.7058,53.8814,97.4367,71.7497,176.8051
