Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
9.8901,-60.0568,-87.0997,-71.6281,-73.6556,-43.1838,-60.2032,-55.7867,-60.9084,-27.6995,-77.1059,-54.6828,-85.0773,-20.7320,-22.9702,-6.5494,-104.4565,-62.7530,-20.1670
31.5553,-1.9909,-133.3886,33.1493,-144.7545,-42.4952,-123.8247,-89.8567,-78.8134,-12.1744,-83.5968,11.5321,-100.1206,-4.7899,-51.6989,21.1521,-102.3082,17.3368,-66.5953
-100.1929,72.9387,-185.2775,26.4988,-118.0054,-2.6396,-86.7762,-21.7580,14.4423,82.8206,-111.8940,69.3123,-107.2640,26.0059,24.4450,61.7243,-95.3955,73.1055,2.8659
-193.2023,63.2848,-219.5309,-89.3273,-95.4732,29.2120,-35.5583,42.7365,63.6390,127.6885,-151.3126,66.1114,-126.3007,38.2118,78.1800,76.4462,-163.3997,23.7269,44.0788
-149.3216,16.8013,-240.1548,-116.0710,-213.1246,3.0640,-95.5174,-10.0000,52.6951,104.5720,-127.9375,40.2726,-162.7829,17.1113,56.3697,77.0517,-246.1735,-39.7933,12.9935
-128.7779,31.9612,-243.1214,-52.2159,-311.3746,-21.6231,-149.5786,-60.4446,39.0899,100.0029,-59.5639,22.4132,-172.3734,-6.9331,39.0140,89.3811,-248.7483,-30.2494,-7.6948
-168.2503,72.6407,-213.4380,-52.2851,-232.0892,7.6460,-108.9824,-6.5713,-40.7009,98.8107,-53.5321,1.7424,-151.4097,6.7374,19.8146,94.8125,-216.8008,-10.1870,-30.5424
-140.8508,89.4873,-142.5235,-61.5079,-123.0669,37.1586,-99.6086,59.2998,-124.9557,80.4435,-94.3522,-0.7758,-132.2751,45.1877,-30.5052,88.7257,-191.5964,-29.2359,-55.8386
-72.3057,117.4674,-46.5536,29.9059,-115.9966,20.3120,-148.0571,72.2871,-66.1136,100.3752,-79.7356,23.3600,-107.2514,49.1333,-43.1936,96.1513,-131.1396,-48.1808,-9.0515
-60.3342,144.4163,24.1541,106.6680,-116.6461,-11.0746,-137.6721,67.9648,39.1502,138.8386,-31.8054,29.1483,-82.5602,18.8845,-1.1841,105.2783,-70.6253,-53.8806,69.0795
-65.4879,120.1974,30.1278,77.6369,-81.9898,-33.9900,-94.5240,48.3475,72.2878,139.6950,-29.1019,9.0497,-98.0765,17.1765,33.4992,96.3209,-84.9784,-66.6892,93.1899
-53.7633,83.9413,-11.1659,45.5354,-93.4660,-76.2284,-104.6946,10.1040,105.9328,134.6254,-44.2833,-8.2247,-129.2183,32.2167,53.0034,88.5549,-131.6147,-90.5708,93.5998
-67.3507,83.5377,-53.9934,51.3786,-139.1438,-142.9579,-113.8137,-13.3089,107.6155,131.9371,-27.1719,-32.4435,-128.0149,9.6063,51.8256,81.1450,-137.8715,-118.7867,92.0644
-73.3540,81.2563,-62.0366,39.3290,-128.5209,-171.6058,-65.9324,-17.8704,15.0363,96.3874,5.5556,-54.5100,-117.8801,4.5757,1.5099,51.8530,-105.5821,-111.2214,73.6047
-19.7816,53.2619,-24.6475,37.9845,-47.0365,-108.2038,1.8786,-3.6424,1.3132,75.1935,40.1486,-28.7602,-101.1029,77.5384,-31.4890,30.2076,-57.2157,-38.3458,82.0116
28.7784,31.5506,16.3792,66.2196,51.2224,-2.4878,62.0332,47.0142,115.6845,103.2422,76.6828,25.5148,-29.3082,142.0269,24.5763,47.9692,-25.7055,31.7553,105.0915
6.7391,32.2180,11.6325,60.2322,110.9087,56.8369,100.3314,99.3478,149.0470,116.8990,85.6627,62.8062,51.1033,132.0889,96.0209,66.6680,-27.7456,45.4311,72.8147
-43.7764,59.7572,-8.7345,43.6154,114.5888,85.2234,105.8797,118.3203,90.6080,103.9984,59.7743,100.4491,48.1403,125.4276,94.7797,58.7156,-1.1464,70.9479,31.7647
-62.9398,112.5845,8.3054,94.4659,95.1817,154.2434,109.2933,141.7011,47.1085,107.0189,41.5744,133.5559,7.6503,162.0812,45.8753,62.0961,72.6089,140.4411,26.2378
-37.5546,140.7304,37.8358,164.9711,81.0688,234.0977,111.5644,175.5183,-63.0874,98.5368,51.5016,114.8824,21.1842,185.4896,3.4478,90.4435,94.6107,176.4352,-15.8543
13.3847,110.0303,39.6753,177.4568,70.2635,241.7993,76.3336,171.8728,-181.8731,72.1329,67.1702,77.4918,53.5984,184.9937,-3.1164,106.2012,44.3441,154.8990,-66.9740
43.0688,73.2728,27.3401,157.4064,69.9867,194.3431,37.2597,152.6243,-100.6720,91.0165,76.7999,82.8417,49.0465,178.2171,31.1793,105.3402,5.6549,125.9614,-31.5890
24.9071,77.3369,12.8392,138.0343,74.1646,164.6254,34.9231,162.1852,41.8472,137.5179,86.2387,96.8838,49.9844,143.9505,66.9916,119.8859,-32.2811,107.1800,1.2926
-8.0443,96.1801,-4.7631,117.0547,48.6727,160.4816,27.6209,167.3980,8.0218,140.8953,84.5373,80.9481,79.0906,100.4973,75.2925,144.7385,-100.9081,111.2991,-70.0295
-20.3008,105.1419,-4.9682,114.1856,8.6068,160.1801,2.7242,150.2711,-74.0696,114.8066,51.4071,62.1573,71.3257,94.6884,62.9378,144.5463,-108.5721,151.7240,-146.2494
-7.8264,106.5314,18.6911,132.9740,7.4989,174.4590,-0.0163,142.9305,-71.1205,87.6171,0.6169,41.6157,8.5458,102.7745,12.2458,114.0143,-21.1649,176.8915,-140.4970
26.4888,95.8876,47.6422,149.5352,42.2175,203.2534,11.3980,133.8388,-62.2573,56.3833,-21.8576,13.2068,-26.8469,84.8857,-59.7289,85.4939,50.4918,150.4845,-83.1813
61.7144,72.8458,66.6438,163.2238,75.5844,215.0842,31.4907,108.2840,-27.9787,58.5137,-3.8305,17.4049,7.0260,45.3812,-57.8942,85.7285,48.0747,120.8440,7.1321
68.5020,28.4506,44.7776,149.3093,91.7948,194.7582,76.7305,91.3319,42.3248,89.5203,11.2705,30.3974,42.9298,-22.6342,19.9811,96.2664,4.8821,107.3826,79.4019
49.6758,-48.1276,-30.6668,66.5158,74.4412,153.0558,87.1695,56.3389,15.1112,59.2469,-6.4000,-22.6414,29.1065,-107.9524,59.8407,74.8140,-48.6084,67.7504,61.3860
15.8529,-97.8083,-90.2908,-23.5004,26.3794,94.4461,17.7660,-28.7899,-52.8454,-27.6165,-41.2519,-93.6410,0.9308,-140.5785,41.4361,20.7274,-56.7376,-0.8007,18.3584
-17.8883,-66.2128,-71.8126,-29.8307,-5.0937,18.8912,-48.7026,-92.4138,-7.5510,-73.5360,-78.8735,-91.4616,-16.1222,-101.1632,21.0522,-31.3806,24.0513,-66.3527,38.2722
4.0444,-37.1943,-14.1635,6.8902,0.2798,-47.0092,-49.6883,-83.2198,45.0931,-85.1391,-115.9419,-60.5212,-43.4541,-49.5526,-10.3955,-73.3149,128.2832,-113.3436,64.0280
81.3480,-84.8744,24.2770,9.3551,6.4542,-73.2205,-26.7577,-66.2526,10.9752,-115.7715,-140.9608,-70.6072,-68.6758,-27.4790,-39.7003,-105.0979,164.2797,-129.5862,35.9366
98.8715,-121.3773,34.8928,-19.2278,-11.0835,-99.3328,-22.0495,-86.7117,-10.9981,-134.6414,-148.9597,-109.4579,-63.9664,-69.7510,-19.0726,-107.2666,121.4847,-130.4974,-15.9850
25.2046,-99.5950,34.0947,-79.4702,-36.7734,-191.0207,-49.4585,-119.4878,-36.7659,-133.0636,-133.6023,-174.3946,-54.3692,-187.4320,-7.8825,-100.9812,48.7879,-160.7852,-50.0286
-17.4878,-120.4855,52.4985,-181.8372,-42.1526,-298.0104,-70.9304,-153.7898,-96.6990,-158.7068,-82.3374,-252.4639,-46.1467,-269.7712,-47.9341,-135.9315,13.9039,-216.2961,-21.9832
5.5793,-198.6781,91.3921,-265.6328,-26.3825,-321.1541,-5.2285,-194.8167,-57.9960,-205.5314,-28.3809,-277.9802,6.4762,-239.9012,-40.2696,-191.2809,32.8634,-261.9058,42.6527
11.8706,-229.7425,99.0166,-280.9783,-34.9479,-311.3371,77.5894,-244.7761,31.2441,-246.4622,-23.2473,-265.3177,73.6209,-225.8678,13.5303,-214.5713,39.6350,-299.2566,29.1702
15.2637,-219.4362,70.3535,-270.3889,-78.8408,-361.3232,15.2399,-294.9944,3.2992,-274.8782,-36.0851,-288.0876,66.2965,-305.2336,-19.7538,-217.9944,13.4483,-319.2960,-22.9714
67.1396,-253.9834,61.0448,-283.3452,-84.0819,-394.5044,-96.9580,-302.6085,-19.2862,-265.3200,-0.8634,-312.0022,15.6126,-346.0190,-90.7062,-227.0884,7.7572,-299.2955,30.1418
105.0732,-310.9745,70.7603,-311.4753,-23.7493,-328.8836,-58.7218,-269.1586,59.1885,-245.4850,63.5778,-280.0746,21.4759,-299.5194,-54.1234,-231.4627,19.0552,-271.9096,81.7428
98.1457,-317.6262,74.5339,-315.5061,27.2197,-252.3203,26.7011,-270.2077,41.0246,-290.3861,88.9175,-234.4965,57.5189,-262.8959,5.3273,-239.5598,32.9085,-261.8817,-18.2933
126.7500,-296.7101,104.5706,-280.9952,47.8446,-238.8337,-5.7661,-319.8974,-82.3417,-380.3676,59.5567,-216.4233,38.8209,-244.3639,-54.2811,-280.3964,108.9086,-253.8914,-110.6112
197.1592,-326.2693,160.8265,-270.1131,84.2732,-262.5919,-52.9396,-385.6690,-110.2113,-470.6990,27.1184,-246.9554,-3.8468,-248.7591,-150.1832,-354.1764,226.6183,-283.0506,-88.6690
224.1318,-403.3788,187.2643,-326.1965,106.4186,-311.4705,-23.5137,-465.8138,-65.5404,-549.2385,47.1663,-336.1909,9.6326,-339.5739,-154.7946,-414.4998,261.0107,-329.0556,-88.6124
195.5461,-403.4294,183.6968,-328.9468,74.2718,-310.4651,12.8257,-448.5811,15.1239,-477.7566,89.9957,-333.8174,67.4684,-372.4218,-93.5164,-373.9536,211.6728,-221.6525,-58.8589
150.8044,-233.8497,170.1682,-160.7768,53.6143,-138.7054,58.3919,-210.5199,205.3300,-180.2965,69.5433,-85.2818,102.6859,-157.6033,-37.1195,-206.4736,186.6150,49.2423,110.1324
90.5088,-8.3217,119.2142,49.3551,87.3631,90.2660,126.3687,45.4730,291.9704,55.5880,4.1681,196.6337,98.2250,95.4631,-12.5438,-43.5179,187.1436,218.3847,163.4821
29.7676,90.2920,58.6691,119.5847,121.4788,145.7622,122.4432,51.9429,51.1139,-3.8909,-0.0133,196.1197,93.7553,85.1486,-25.1063,-6.3451,156.8658,196.6230,-58.2545
15.0245,74.6040,63.3468,96.9024,129.0698,87.0901,50.4902,-51.3560,-233.9290,-129.9484,47.7959,26.1504,107.5694,-58.8926,-63.4275,-23.4651,113.2914,190.0575,-247.5609
36.6668,75.1082,86.9225,99.9272,111.0036,107.6935,4.8248,-30.6992,-250.7967,-90.0499,44.1219,-11.4767,97.6945,-73.4907,-106.8369,10.2220,68.6568,253.2613,-215.5051
30.4352,111.2452,26.6899,108.3831,37.8415,160.0798,-32.2424,36.7062,-125.0891,8.1550,-8.5632,76.1173,40.6953,15.8825,-126.5712,63.3143,-4.0535,238.3738,-139.3786
-18.8673,132.1841,-71.4934,76.3643,-50.7499,124.5471,-75.9519,42.4771,-39.2516,47.3246,-26.6408,128.0090,-9.6966,89.4588,-106.2916,76.8289,-73.3512,139.2269,-118.0549
-51.0054,134.1018,-94.5047,28.8961,-67.7727,43.6215,-70.6150,26.7456,-16.3393,33.7076,-3.1647,127.6280,-14.0053,128.2909,-99.4296,49.7038,-86.8047,52.5511,-120.8396
-25.0052,124.1794,-61.6491,-6.3145,-55.9675,-32.9657,-68.7239,-22.4143,-53.5756,-34.3366,6.7876,111.6372,-8.1597,123.4717,-157.1246,-1.4067,-73.4076,-13.3967,-161.7496
18.8218,111.3705,-54.8246,-7.3194,-97.8233,-113.1911,-135.4153,-110.3287,-85.3633,-98.1685,-9.5798,94.7442,-12.4489,85.8096,-211.5083,-37.7908,-76.7049,-48.3538,-205.1508
29.4021,132.4366,-59.3373,43.2149,-121.1173,-149.5207,-175.6664,-139.8824,-99.0183,-97.3883,-9.4833,116.5781,-0.1658,69.5949,-195.3031,-31.5314,-67.8079,-14.8760,-234.1678
18.8163,181.8574,-29.2923,106.0677,-52.6033,-109.4691,-133.1457,-102.1493,-207.9171,-98.4837,30.0118,165.0335,15.0000,83.1489,-168.5612,-16.7058,-23.1334,46.6905,-307.1686
14.3262,198.8799,-8.5252,135.7142,7.7903,-45.5495,-95.3597,-72.2729,-316.1941,-103.7213,55.6500,164.6201,-7.9238,100.6687,-172.6025,-6.3313,9.1644,97.9251,-333.0199
7.6672,171.1972,-45.7038,150.2463,-20.1710,17.0114,-98.3056,-41.4208,-216.5346,-29.1707,22.9575,112.8855,-46.7892,112.7261,-150.8176,33.4229,1.3838,166.7991,-215.5054
-2.2759,150.2504,-70.6683,174.9934,-52.6091,92.9221,-106.8574,1.7122,-69.0448,42.0956,-2.4858,84.2234,-50.1561,109.2961,-96.3380,74.9816,8.9612,230.8573,-138.0071
3.4980,166.9583,-5.7007,200.7085,-22.4438,145.6800,-108.2690,19.4323,-94.3727,12.2457,33.9503,115.1655,-18.1346,109.0338,-65.3355,70.9277,58.5993,221.4460,-204.1017
12.3128,192.3081,63.0635,200.2317,12.9124,127.5356,-74.3927,30.3905,-120.0955,-2.0639,47.2280,170.4342,20.6120,138.3920,-57.2923,59.0557,65.9510,146.7720,-203.8408
-9.8021,173.5424,7.0771,133.8728,4.0278,56.9336,-11.1181,46.6886,-17.7302,57.2511,-22.1583,186.4899,47.3247,151.7377,-42.3707,67.8150,-24.4633,75.7206,-81.3168
