Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-0.1913,16.2482,12.1709,-16.6859,-52.0098,-15.0823,-45.4604,-21.6242,-103.6341,-48.0201,-47.1717,-2.6160,-24.8004,11.4982,-18.4815,13.6793,-12.4234,-48.1652,-46.6727
42.0116,54.6736,72.2911,21.9973,-111.5814,12.9604,-65.2512,-89.2608,-33.9554,-269.7283,72.2016,-24.0656,-30.2465,-22.5259,5.3730,2.3236,115.3411,56.4213,-57.1280
42.8946,33.8594,59.7059,-9.3758,-140.9719,-18.3385,-65.8203,-124.2024,21.1380,-291.1522,131.6653,-51.6772,-44.4458,-64.6605,14.0785,-4.3336,119.4065,64.1136,-80.0332
-23.1206,-50.2349,-64.8750,-107.0506,-134.4247,-95.2635,-98.1714,-133.0767,-53.2029,-143.1885,65.4342,-73.4167,-81.8634,-87.3298,-30.3279,-23.6136,-51.6665,-3.3833,-151.3478
-91.3405,-91.4159,-166.6169,-152.3966,-135.4973,-120.7424,-159.9642,-132.2884,-107.5682,-84.1210,-12.8209,-70.7395,-124.1168,-82.8835,-83.6978,-47.6364,-149.7326,26.9940,-137.3388
-78.3034,-50.0848,-120.9496,-74.2593,-107.8443,-58.0909,-135.6171,-90.2839,17.2254,-124.7800,4.4411,-49.9618,-102.5728,-79.5223,-59.1882,-60.1603,-31.5844,163.2448,9.0654
-4.4963,1.6996,1.5455,41.2197,-37.0529,2.1854,-46.3465,-57.4356,111.5304,-164.4739,62.5707,-42.4549,-24.8023,-109.6474,-0.6724,-84.3899,108.5273,233.9816,72.7853
22.9404,12.8952,40.5749,79.6465,-17.7239,-4.6693,-43.2610,-90.9940,-3.7897,-201.2345,63.8062,-52.8423,-0.6480,-143.9696,-20.5655,-115.8213,83.4179,184.6660,-15.6394
-35.6322,-3.3002,-39.8282,50.5381,-87.4769,-15.7643,-116.4890,-92.7406,-92.3099,-181.8119,14.8432,-56.8158,-70.0619,-125.7813,-92.3154,-98.1935,-23.2317,132.8594,-34.8129
-88.7655,-17.0261,-110.7378,33.8310,-139.9673,11.7096,-123.8142,-12.9905,20.8333,-68.9040,-7.2373,-53.7209,-128.4753,-94.6544,-109.3136,-46.4449,-42.9895,150.7949,78.2290
-47.1453,-4.3235,-48.1021,39.9306,-88.2819,1.3283,-32.9795,5.7279,132.0138,6.8319,42.6265,-58.9855,-79.0208,-137.4323,-58.7303,-47.4126,46.1500,182.2714,130.3905
45.3571,27.7886,90.8544,18.1656,10.1912,-72.2172,64.0858,-64.2179,106.9602,-20.3488,132.3220,-53.7843,29.3456,-190.2045,8.7880,-89.3491,133.7158,167.5193,49.1786
86.6516,46.2873,151.0335,-18.6270,55.7693,-80.0143,83.7946,-44.7352,70.2074,-28.0264,182.9228,-12.8124,84.1009,-107.0480,62.9905,-67.6436,140.2638,130.1193,-40.2163
63.1627,44.2648,110.2574,-12.3925,68.0333,46.0833,55.7807,80.7164,81.9980,40.7418,151.5000,28.5833,83.4998,50.4810,94.8019,18.0341,99.1484,107.6693,-36.7535
27.9021,31.4178,58.0549,-6.4107,126.6631,159.6275,94.7616,122.5303,99.4463,96.2484,75.5677,13.7254,106.2714,80.8905,119.5716,55.9113,40.9798,72.2935,24.7126
0.9039,3.9513,15.7326,-75.1932,178.7399,128.7916,191.1028,45.1780,141.1291,63.0621,25.2254,-34.8627,135.2933,-0.1776,150.3050,19.0290,-55.5088,2.5593,21.3399
-9.8475,-15.2904,-18.4719,-121.0986,126.9836,57.7493,201.5481,-4.5979,209.2400,-45.0551,34.3378,-43.1236,105.8076,-6.3723,164.0736,-1.8746,-112.5758,-29.2516,-64.1922
20.8391,9.2538,10.9210,-15.3843,68.3447,92.8372,147.0496,27.6609,246.6764,-111.1102,74.6847,-5.9208,78.4179,65.5102,157.8925,32.4498,-15.9437,39.7045,-75.1513
67.3728,45.3848,79.2827,128.5682,137.6904,168.2102,181.9533,71.9320,237.7570,-24.0448,83.9816,19.0131,127.1365,75.3354,157.6062,56.5154,121.2016,138.7485,20.7536
66.3861,32.1162,74.5936,133.9860,227.6671,142.9358,250.8679,69.9021,187.7564,106.2268,35.3843,11.1877,169.2852,21.3240,148.5316,26.3187,98.0214,157.9727,39.2726
19.0374,-24.2610,-0.6681,53.5227,184.6003,43.9803,197.3021,20.8735,105.8892,103.2695,-36.6033,-16.3709,123.9275,-14.5669,123.0436,-11.8703,-32.8253,100.0766,-35.6534
-29.7939,-70.8871,-53.9871,14.6130,75.6939,-4.5274,95.1531,-6.9571,67.3840,71.2619,-86.7146,-59.4363,54.0395,-31.8153,124.6462,3.5348,-102.7338,60.3730,-15.1197
-62.7080,-68.5647,-68.9851,16.8902,16.5597,26.1618,84.2872,48.3708,109.8968,160.5216,-88.4638,-88.5882,18.5609,-42.4829,134.9578,55.5892,-106.1102,94.4909,78.1482
-60.8025,-22.5982,-58.3986,36.1247,1.9751,64.0467,109.7664,100.6040,126.7449,183.7658,-40.0802,-72.3600,4.6040,-38.9317,90.8353,56.6888,-95.0441,142.9682,55.2343
-15.1569,1.7981,-16.2268,60.6192,20.1836,47.0105,94.1445,35.7574,44.8203,-7.3523,4.2223,-48.5329,21.3298,-50.9707,47.5537,-20.9156,-68.6611,123.4280,-48.9801
16.8903,-30.5056,8.6839,36.5735,80.5562,0.1715,94.1294,-48.5420,-27.2747,-137.9576,-17.0721,-50.4312,69.0168,-63.0736,88.0671,-73.6232,-51.0982,80.4393,-56.6836
-3.9904,-42.1657,-13.5044,-20.3954,143.5418,7.7519,145.5069,-14.1096,20.5726,-29.8972,-73.1168,-34.1706,99.8790,-17.1642,140.8441,-34.6271,-46.1274,107.6473,40.2764
-25.0600,10.1552,-22.3480,-23.6500,179.7174,81.6690,181.6070,42.2178,113.6587,37.2487,-102.2069,5.7471,106.5963,28.8373,122.3869,-6.1353,-11.9212,162.7064,110.0571
-9.5348,34.7732,-5.9898,20.6769,202.1225,144.2196,161.0708,20.3568,115.6072,-70.1346,-116.2625,7.5855,117.5766,6.1235,94.2977,-53.0221,23.0367,172.0785,80.3521
11.5412,3.4555,-11.6484,74.8418,209.7890,184.0528,130.2231,56.2353,41.6351,-61.3699,-123.7189,-4.7104,121.2873,18.0813,102.1620,-58.1125,28.3873,195.9228,12.3732
24.4424,16.8050,-8.0110,156.3609,197.9487,245.8061,120.7887,203.5618,13.0396,138.9267,-89.3378,40.8965,105.6484,120.2851,80.9518,24.8957,65.9642,259.0211,8.6562
30.1308,69.8208,27.7802,197.8476,169.9150,265.4285,85.4420,258.4737,48.5127,222.8540,-47.5298,90.7265,83.7642,159.2048,19.1439,54.8663,119.4525,251.7501,50.2562
12.0789,57.2210,26.9912,120.4603,119.7649,174.2250,12.7144,148.1656,66.3637,110.7051,-58.3396,63.1643,55.3287,74.6598,-4.8423,-9.2062,89.3205,169.8806,36.2508
-3.5928,9.3127,-1.4748,48.1973,81.1674,81.8026,-4.8234,54.7015,60.4253,32.5267,-66.3884,13.7751,39.8410,11.2884,27.6033,-38.0906,31.7982,138.5624,-13.6331
23.7710,10.6606,25.7965,90.2190,109.2569,85.1420,69.5513,52.5450,89.2433,63.8704,-7.1356,9.4255,73.3956,14.2371,65.8544,-4.2400,63.2568,156.6605,3.9042
57.4794,15.5969,72.5275,123.3151,163.4178,84.2515,140.5818,51.0349,142.7093,113.8400,65.2890,14.3493,118.1136,-5.9237,85.8658,4.8225,121.4242,137.6449,87.1831
55.4137,-5.3113,74.9391,83.8654,150.8257,5.8163,144.1146,31.8424,175.1724,137.6255,109.2563,13.7521,107.2284,-39.5356,76.3925,-13.7565,122.2865,97.7368,156.0867
