Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
95.9886,-8.5664,133.9954,30.5024,106.9059,46.4231,108.5531,36.1569,141.1603,12.9684,125.8619,-15.7792,144.1491,58.3090,151.9059,73.4793,117.4755,-21.3743,146.1727
237.1154,140.9078,261.2754,179.3495,32.0221,58.0319,-179.4169,-343.0800,-43.9619,-232.2041,106.2019,236.7628,-14.6590,141.0544,-88.7568,-142.3594,272.1294,-56.1406,-227.8299
256.0231,255.4830,240.4635,286.8416,-47.8253,2.5335,-368.8905,-541.7391,-184.3192,-260.4584,4.3793,420.4643,-161.2468,131.9359,-253.1780,-266.5674,304.6968,-34.3770,-458.1497
224.5212,291.5976,180.9811,366.2366,-4.6091,-18.5716,-254.0298,-438.7369,-115.0140,-79.2631,-34.6839,439.2594,-137.8506,79.8192,-182.4871,-188.8618,301.4916,2.9935,-378.7000
239.0094,286.9161,169.2415,392.2902,51.4213,-4.1127,-174.6745,-379.2945,-63.3218,-62.7405,14.5703,434.3842,-79.7777,148.3671,-119.7305,-117.7388,312.5057,-28.9414,-333.1984
231.4891,237.9682,127.1012,288.6027,28.8651,-45.1514,-286.8510,-463.0370,-166.9408,-217.7110,35.1184,453.1941,-102.0391,251.1985,-189.4402,-186.9697,252.1886,-103.3562,-401.2481
162.8976,169.0688,43.3286,147.5560,-11.8253,-111.6785,-321.1094,-474.7093,-199.2247,-262.5793,-15.0306,404.4293,-131.1322,188.1599,-224.6506,-285.4546,144.3457,-138.4833,-358.9255
116.4595,147.5017,6.6131,119.5505,-51.1053,-128.0254,-212.8183,-386.9396,-79.2856,-225.3058,-58.7187,303.7147,-120.5993,64.4893,-163.8454,-298.7855,103.3052,-136.1469,-243.6025
120.4473,141.5976,17.6287,129.9444,-98.5146,-131.9603,-150.7078,-320.4881,-30.0826,-272.5042,-42.7370,243.9361,-102.2465,96.2963,-116.0893,-233.0483,109.0017,-147.3249,-192.2589
113.4551,90.7608,10.1291,57.2575,-105.5990,-144.6406,-141.3386,-272.5254,-91.7337,-293.5690,-18.1081,241.3238,-99.6901,193.3819,-134.0027,-165.2676,77.4954,-162.1680,-143.1304
