Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-35.2934,-82.8419,-102.6220,-69.0418,-66.6823,-125.4384,-33.1870,-122.9520,-14.9614,-17.4778,44.4823,-26.8497,-18.0512,-8.3948,31.9550,-14.9164,-175.4854,-163.1904,-49.5390
-95.0189,-59.0071,-120.7395,-116.0418,-203.6783,-154.5657,-169.5752,-71.3437,-153.1895,-157.6924,-52.5708,2.2173,-101.4044,-39.3600,-99.1637,-44.4324,-200.5823,-130.9681,-74.9122
-81.6049,-34.6335,-52.3598,-131.8722,-227.3464,-131.6548,-198.1247,-6.7897,-200.3990,-155.5544,-73.1332,22.6188,-126.6506,4.5790,-151.3183,-4.5634,-103.6653,-76.3973,-57.5272
-29.9707,-36.8784,0.3634,-104.7754,-111.9535,-85.8190,-111.0569,26.1636,-124.3753,-51.0610,-50.2022,2.4702,-105.4798,50.2126,-120.3939,35.1902,-48.8268,-45.6704,-33.4667
-14.7299,-14.0277,7.9522,-75.5042,-38.1468,-56.8077,-47.4356,36.8903,-51.6226,-84.3923,-78.0461,-16.9700,-76.1892,2.4400,-84.0112,-2.7587,-42.6120,-12.0175,-40.4838
-16.5233,38.1207,36.0895,-44.6355,-42.7878,-17.8219,-30.8737,47.3986,-23.1742,-213.7757,-104.8430,0.2155,-28.4163,-67.3919,-60.8235,-63.5304,9.6538,51.2822,-26.6292
1.7760,51.3509,67.3027,6.1344,-15.2646,53.5103,0.5471,64.5115,5.7974,-210.8985,-63.6063,22.3225,15.5190,-46.5295,-37.2086,-64.3029,46.1001,104.1573,37.7081
13.7541,36.6092,50.7462,52.1780,37.6403,134.7901,24.4690,109.0299,14.0907,-70.6731,-25.9735,22.8566,8.9130,30.6105,-19.8379,-18.4811,26.2417,128.1017,85.4838
15.6566,67.5147,50.9317,98.0007,56.3775,210.3331,11.0623,186.5490,-12.6139,41.3659,-44.3189,29.5390,-8.2638,63.9714,-26.4520,0.7602,70.1923,163.9784,86.0201
48.6456,130.7130,130.5117,188.8594,79.3835,259.3827,8.2757,250.4565,-15.2358,56.0151,-55.0789,62.5298,31.0599,47.9126,-64.3631,-29.0146,207.4018,218.8373,94.9829
95.9149,158.4115,207.5564,272.8716,127.9091,240.1095,33.8871,258.4269,11.2074,37.5522,-28.3937,90.1843,93.9545,40.9383,-97.4689,-43.4680,304.1615,242.1003,119.9198
98.5036,143.5161,199.0144,233.4875,153.1178,170.9478,48.1898,221.0557,14.5252,56.4014,-15.4831,75.1907,113.2178,50.0406,-74.6912,-5.1214,284.4801,212.6473,100.4133
62.2345,116.3022,146.6614,91.5806,140.1088,126.7878,40.5729,162.6885,0.7106,62.7274,-31.4941,33.0136,91.8123,38.2112,-17.6308,15.5787,185.1255,160.6846,29.1565
33.2176,86.4623,89.8565,-17.0612,94.8521,106.3883,11.1868,88.6390,-18.5370,-38.4768,-37.8669,12.3858,55.3583,9.2914,6.9647,-26.1552,63.9518,96.4082,-45.3652
16.3449,52.8092,13.6153,-36.1888,16.5306,45.2604,-46.8098,12.7379,-66.1058,-166.6228,-23.2839,19.9072,7.5127,-0.8347,-8.0301,-57.8183,-25.2742,9.9010,-92.8491
-3.4371,18.4809,-31.6919,-5.5093,-45.1461,-35.3769,-84.0644,-23.3664,-96.4023,-148.8721,-17.5798,16.1669,-28.9318,5.0411,-27.1422,-36.0721,-58.1440,-51.2522,-91.4486
-24.0784,-5.9063,8.9475,23.8255,-51.2971,-59.1865,-58.1682,5.4695,-56.0973,-14.5757,-39.8216,-5.7343,-27.3236,-0.6358,-42.5596,-17.5762,-59.6605,-28.6663,-36.5248
-46.2895,-11.8740,48.7367,-2.0455,-49.6288,-39.0781,-27.3668,61.6769,-15.4271,76.0673,-72.3154,-18.0718,-12.5223,-13.5937,-51.8951,-22.4871,-61.3542,23.5786,17.3046
-71.4418,-15.7779,2.5598,-91.0470,-68.5198,-25.2304,-27.0374,100.1002,-22.0315,98.6557,-91.0492,-25.4638,-22.2899,-7.9660,-31.9806,1.7395,-72.2959,24.3338,36.9993
-81.8803,-32.5022,-50.2485,-155.2018,-69.7770,11.3672,9.5348,140.2147,7.9224,110.2791,-93.2403,-34.9660,-42.3338,26.1937,13.1467,64.7640,-73.4630,26.7922,78.6327
-60.0118,-32.2668,-22.7494,-122.8338,-51.2419,97.3693,85.0801,199.3699,87.1522,89.1658,-77.1247,-8.6494,-34.0931,68.0699,33.7123,101.6513,-19.1762,104.8740,160.5269
