Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
-47.0446,-144.1019,-62.1482,-159.9898,-44.9582,-164.0015,21.5282,6.8271,115.9793,264.5919,-63.7195,-171.2710,-16.2253,-117.6007,-8.2752,30.8219,-80.8033,-219.8065,-13.9860
-68.4908,-124.0516,-145.4731,-148.8183,-42.7510,-210.7733,41.5883,-28.3771,9.9815,271.6378,-33.7360,-143.4167,-78.0795,-144.9199,58.5832,5.1489,-152.4173,-220.5634,14.4601
-67.7891,-93.4151,-145.1891,-107.5389,-57.5246,-249.5907,10.8103,-147.0413,-132.2198,68.0808,-13.8053,-116.5859,-148.3536,-189.9718,35.8278,-143.9711,-141.6799,-58.3564,19.5573
-36.3509,-40.3555,-64.7034,-15.4184,-64.7154,-168.3477,-30.8203,-179.5392,-216.6923,-177.1237,11.9609,-101.8982,-159.9563,-177.8078,-27.4642,-235.5028,-43.7445,154.2964,105.3751
-6.4918,12.9741,-9.0295,47.1896,-75.7470,-34.8431,-33.9265,-75.8438,-226.0971,-281.7809,49.5747,-68.4919,-150.4443,-111.5979,-44.3234,-197.1817,21.9117,257.7804,228.0661
1.4244,29.4256,4.8689,18.1646,-93.7369,4.6422,-45.6582,7.2844,-210.9555,-287.6661,79.3493,-26.6472,-136.3809,-76.6550,-78.9849,-132.5553,17.7836,276.1824,266.3224
8.3567,17.4402,15.3457,-29.4637,-93.6004,-31.9193,-117.7343,-9.0036,-191.9957,-271.8837,85.7067,4.0393,-110.8112,-75.3143,-156.2604,-60.0061,8.3792,244.2718,208.3476
25.6684,15.6769,18.3859,-24.0640,-95.9897,-38.7027,-216.8338,-31.7213,-168.4456,-241.6080,76.7090,33.2309,-128.8984,-39.6561,-165.0133,15.3387,18.8725,160.3150,129.0594
42.7933,36.5263,26.3430,18.5689,-112.0850,-6.6636,-247.1627,10.0483,-128.9839,-208.0387,83.5339,51.1753,-167.2972,19.1816,-74.6604,24.7799,40.8159,104.7133,100.0285
56.3485,57.6527,47.2192,69.9409,-90.0438,11.0516,-164.7059,52.1916,-72.4160,-200.9338,107.3110,49.9122,-111.5914,41.1181,18.8481,17.6133,63.9750,81.7345,96.9013
57.3852,53.4017,29.5840,91.4500,-34.6330,2.4573,-66.0418,8.5246,-54.9728,-220.0229,97.2990,58.5909,-3.5703,29.1144,62.0686,60.0474,48.6870,-6.4489,20.3078
34.7161,32.5371,-28.8987,49.2900,-23.1306,-12.9338,-62.5300,-77.3326,-82.1733,-194.2429,49.1818,93.3126,11.4213,16.1083,62.5484,68.5049,-11.5238,-102.5570,-111.4559
-3.3587,45.8766,-91.7900,-3.5871,-84.6072,-35.3102,-138.9145,-119.9197,-75.3811,-116.8329,21.8663,166.6392,-64.7651,3.8223,10.0483,16.0970,-86.2419,-100.3339,-211.1557
