Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
53.5050,-9.3296,86.8923,-20.3197,-38.9907,-32.9634,-47.3736,-107.6631,-33.0135,-79.2911,64.1120,5.2096,244.5106,24.2834,-8.5173,44.9534,-18.4256,-34.5148,-76.6404
-72.0685,-71.5653,-81.3284,-99.8566,-149.4281,11.1267,-8.0073,-16.3208,31.8842,52.4367,-2.7243,7.3356,147.9613,19.9475,108.9732,9.2672,-198.4653,-48.3145,-33.6751
-114.7595,-42.3986,-191.6705,-41.3308,-149.3358,90.3111,33.7457,79.7167,53.7834,127.3765,-44.2189,13.3707,94.2771,43.4332,117.6784,63.1728,-130.1778,28.2314,15.9009
-60.2230,-8.4407,-129.3454,15.9292,-52.2479,96.2678,66.6556,108.9677,36.5186,151.2806,-37.5177,-6.5781,64.2120,42.6438,32.4089,100.2934,0.4639,112.5284,92.8752
-1.6738,-20.3061,-4.7974,-5.6724,8.9573,52.9019,68.9758,107.9990,17.6816,179.6742,-11.0207,-15.3797,16.9128,18.2835,-24.6277,60.1798,-2.8259,148.7417,136.0429
42.2189,-26.8133,92.4498,-10.6856,40.2552,38.2949,65.2096,130.4657,25.9104,203.8067,25.0778,6.8949,28.3828,20.6747,8.2304,60.5099,-31.2355,170.1026,105.0664
85.1803,-28.7448,171.4629,-3.9570,97.2900,59.9147,107.6864,173.2437,73.7257,232.3363,55.0772,9.8034,88.6229,45.7316,92.7961,115.6590,-12.3441,178.5466,90.1304
84.9519,-37.5687,178.7973,-26.6537,130.7659,94.2515,125.0952,192.7741,92.3063,252.3342,49.4207,-0.5762,89.7477,61.9164,94.9005,112.5072,-16.8742,151.2264,119.2821
35.1904,-18.4649,88.3366,-21.3222,108.4985,102.2358,34.9394,160.9494,20.4190,189.8254,24.4330,30.7020,38.0991,62.1478,-28.8938,67.1185,-49.4076,115.6834,91.8964
4.9743,2.7589,14.2214,-24.8875,67.4162,58.1468,-50.6037,96.2913,-55.2459,60.4352,16.2315,60.8695,-3.5741,35.5464,-112.2034,47.6305,-62.0293,81.4788,0.7039
14.7111,-5.9745,19.8773,-58.9187,16.3378,13.3365,-48.2666,19.7351,-52.9522,-26.5728,16.7900,33.9784,-26.8042,4.9438,-73.0435,17.3244,-41.8552,6.2981,-50.2997
21.9563,-3.3720,45.0965,-18.8247,-26.8508,7.3199,-54.4712,-52.3649,-31.5939,-34.6445,11.2482,-0.5600,-12.0124,12.0158,-47.8567,-40.3078,-6.0957,-86.1221,-33.2655
36.9722,-1.2371,74.2846,-15.1924,-5.9922,10.4505,-58.6391,-61.7750,-26.9637,-3.1584,14.8808,-15.3967,35.6000,13.3566,-80.2604,-75.4049,12.8919,-98.4347,2.2132
