Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T7,T8,P7,P8,Fz,Cz,Pz
18.0209,-12.7970,27.6401,-21.4714,30.0791,-25.7710,47.0250,-10.0621,34.2206,17.8798,34.5561,4.4379,9.5474,-24.0094,-53.1946,-1.9140,-25.2569,4.6165,42.9945
84.0724,84.3734,99.6320,88.8003,149.7703,66.6092,130.8325,72.1390,48.6629,-398.5848,88.0535,54.3470,28.9321,74.3987,-51.7323,17.3756,54.1928,178.5529,73.6381
70.4971,150.7039,87.0658,184.5047,166.1597,157.2488,140.9514,140.1096,-6.3905,-466.3343,54.0988,67.7972,30.3467,137.0056,-41.4798,10.0606,123.1408,290.5066,104.1965
11.4489,193.9298,77.1306,291.9173,123.8466,221.7479,121.7722,176.1057,-8.2878,-65.9155,-43.8490,87.5627,33.8848,162.0163,-7.4222,-6.1018,181.0244,320.2058,127.4696
17.5730,231.1105,126.7165,375.4663,124.6274,284.6941,125.0592,201.3498,9.4903,91.9749,-67.2995,126.6392,50.6560,193.7916,24.7207,25.1837,219.1205,310.1580,99.4513
57.5036,222.4490,144.7315,363.6515,137.0539,311.8375,93.6139,204.6195,-74.5125,-92.4622,-26.4657,134.1799,43.9046,207.3649,3.8014,92.2464,230.9370,251.0657,40.0821
54.8141,178.8791,122.3193,317.4043,119.9403,275.9366,27.9622,187.4460,-155.1401,-89.7121,-18.9954,110.8942,3.5814,199.2447,-76.4907,149.7989,246.6292,174.8763,26.6412
30.5207,152.4447,133.0064,317.9120,106.1418,226.3984,10.4245,178.5867,-110.7261,77.7708,-39.4673,80.4647,-21.5387,218.9351,-149.6423,182.1252,262.8535,147.7211,64.0786
18.2152,135.5260,144.8959,322.4019,101.5009,191.7091,27.3348,160.9454,-58.0286,90.4043,-54.9776,33.5038,-9.5812,235.9756,-129.8742,177.0156,252.3461,145.2797,102.0497
24.8293,116.3482,126.2744,301.2584,79.7840,159.7437,10.9558,108.4985,-71.3094,28.2561,-67.3130,7.0248,8.4653,193.9538,-15.8665,134.9385,258.0239,113.6615,120.8162
60.8552,118.5373,129.1137,285.6130,43.8708,135.7068,-23.4335,58.9656,-71.4811,-7.1956,-43.9222,47.0537,11.0693,140.0579,60.4850,86.9490,307.1961,71.5872,103.8238
89.4159,120.1832,130.1956,245.2984,1.3372,109.0342,-47.9959,45.1104,-81.0375,-70.7049,16.1116,87.0133,-3.2156,119.2089,-11.6203,51.1766,324.0606,49.0625,45.9073
71.1860,86.0011,84.1327,159.9477,-42.3407,73.4255,-71.0508,46.0651,-131.6477,-81.8800,41.2811,56.7009,-24.5799,107.0679,-126.0640,33.6486,283.3201,40.0700,0.3399
56.6533,48.6385,67.3118,100.8666,-59.1541,70.8013,-67.1296,49.4476,-103.6477,-27.6125,31.7040,19.4527,-18.6080,112.7355,-111.9965,39.3139,258.9793,29.3177,-17.2120
74.9311,40.4277,102.9146,88.5744,-42.9670,88.3641,-30.4271,52.9269,-6.9243,-31.9805,51.5893,40.5905,21.2659,139.1216,-34.0644,30.6181,248.4475,-7.6050,-80.9069
60.2943,45.4039,84.6827,76.8108,-32.4811,56.6699,-24.7737,32.9088,-17.5932,-41.4192,73.1171,69.4246,42.4114,125.0383,-52.4337,-21.5159,190.2035,-74.2774,-198.8861
1.0290,53.9947,10.8735,79.7817,-38.3355,-5.1730,-52.6236,-10.2701,-93.6096,7.1056,41.3736,56.4215,29.3651,72.6230,-99.6551,-64.8185,108.6046,-125.8501,-264.0948
-33.5727,51.1251,-23.2059,90.2939,-21.4678,-53.0792,-37.9562,-48.9937,-54.7610,11.5331,2.9731,33.9889,28.6130,35.4055,-42.1932,-60.8890,37.4033,-141.0917,-223.6287
-26.7579,7.0031,-22.0694,29.8646,17.1036,-109.0297,11.4851,-77.6614,40.6493,-1.1957,9.4371,23.6433,39.8534,-11.2653,31.6650,-43.1350,-36.1549,-145.6849,-134.6696
-5.3210,-47.5478,-14.7621,-62.7813,20.5538,-128.9501,25.9806,-88.8553,49.5333,39.3761,28.6726,-8.3590,27.6145,-66.6407,10.0472,-24.0951,-68.9859,-129.8594,-47.7054
14.1604,-52.8512,17.2569,-61.2050,-2.1726,-56.3756,24.3428,-62.7143,19.2167,26.3265,23.5008,-58.1074,12.9904,-55.9714,-28.3771,-5.9923,-35.6089,-58.8142,43.7124
1.5682,-25.7441,29.5265,5.4194,29.5578,2.0261,56.2082,-15.7261,20.1603,-18.3533,0.9523,-53.7943,17.0924,-7.5434,-23.2037,-21.5921,-21.2640,45.0115,144.6535
-27.4725,-5.9802,-0.8365,36.2785,86.5432,-4.9617,82.3919,28.9778,15.8754,12.1185,-10.6909,15.1449,13.1390,18.5849,-32.5771,-36.2181,-28.3160,125.7533,195.1451
8.0099,30.8483,27.5696,69.5223,35.4068,67.7463,53.7645,75.7270,-2.9913,-73.0884,14.4133,46.8375,10.8694,91.7687,-42.3049,8.0697,65.6445,158.7113,113.9205
98.6682,101.5388,128.7569,151.3044,-96.2712,209.1559,9.8910,94.7952,-4.9633,-352.2260,56.7020,-2.5450,39.0932,195.5299,6.0055,40.6321,224.5801,152.4133,-43.9703
136.7400,152.9183,168.3496,198.8317,-118.2681,218.9855,9.4411,50.6995,7.6572,-456.7305,64.7205,-35.0548,57.7390,166.5737,53.8803,-1.5382,269.8281,129.5541,-107.2694
105.3890,136.1188,122.4150,157.2293,-5.6475,120.7222,34.6741,-4.3214,18.3087,-268.3003,43.3180,7.9008,34.9761,40.7125,40.8071,-34.5968,195.2939,102.2714,-54.4388
73.5203,70.6640,81.6605,82.7656,65.5579,83.8602,24.3277,-16.4345,-1.8968,-150.3015,38.3004,52.5318,12.3564,6.6808,15.6592,-23.7026,132.2539,68.7503,-26.8520
